doc_id,DEPTH,EQUIPMENT,MEASUREMENT_BAR,MEASUREMENT_DEG,MEASUREMENT_KNM,MEASUREMENT_LPM,MEASUREMENT_M3,MEASUREMENT_MT,MEASUREMENT_RPM,MEASUREMENT_SG,TIME_REF
15_9_F_12_2007_08_15.pdf,114,38,36,0,36,36,0,36,36,36,0
15_9_F_12_2007_08_16.pdf,148,1,36,0,36,36,0,60,36,36,0
15_9_F_12_2007_08_17.pdf,69,12,44,0,22,22,0,22,22,22,0
15_9_F_12_2007_08_18.pdf,181,73,24,0,84,36,24,84,96,36,12
15_9_F_12_2007_08_19.pdf,49,37,0,0,0,0,0,0,0,0,0
15_9_F_12_2007_08_20.pdf,134,84,72,0,36,72,48,24,36,24,12
15_9_F_12_2007_08_21.pdf,36,111,24,0,0,36,36,12,12,25,25
15_9_F_12_2007_08_22.pdf,133,181,0,0,12,12,24,0,0,12,60
15_9_F_12_2007_08_23.pdf,160,24,48,0,48,48,0,36,48,38,0
15_9_F_12_2007_08_24.pdf,88,24,10,0,20,32,0,20,20,0,0
15_9_F_12_2007_08_25.pdf,100,10,0,0,20,90,0,20,70,0,0
15_9_F_12_2007_08_26.pdf,144,63,0,0,24,24,12,36,36,12,0
15_9_F_12_2007_08_27.pdf,101,39,0,0,0,0,0,11,0,0,0
15_9_F_12_2007_08_28.pdf,143,169,11,0,33,88,55,33,44,44,0
15_9_F_12_2007_08_29.pdf,154,66,0,0,22,33,11,33,22,0,22
15_9_F_12_2007_08_30.pdf,99,11,0,0,22,77,0,33,55,0,0
15_9_F_12_2007_08_31.pdf,89,34,11,0,0,44,11,0,0,0,22
15_9_F_12_2007_09_01.pdf,26,66,0,0,0,11,0,11,0,0,0
15_9_F_12_2007_09_02.pdf,93,53,10,0,0,10,0,10,0,0,10
15_9_F_12_2007_09_03.pdf,23,154,111,0,0,11,0,77,11,0,45
15_9_F_12_2007_09_04.pdf,62,159,72,0,0,0,0,48,0,0,36
15_9_F_12_2007_09_05.pdf,101,57,11,0,0,0,0,0,0,0,11
15_9_F_12_2007_09_06.pdf,134,154,66,0,0,22,0,55,0,0,55
15_9_F_12_2007_09_07.pdf,11,12,20,0,0,0,0,0,0,0,20
15_9_F_12_2007_09_08.pdf,72,48,0,0,0,0,0,0,0,0,12
15_9_F_12_2007_09_09.pdf,145,179,55,0,0,11,0,44,0,0,44
15_9_F_12_2007_09_10.pdf,0,143,30,0,0,0,10,0,0,0,30
15_9_F_12_2007_09_11.pdf,12,123,0,0,0,0,0,0,0,0,0
15_9_F_12_2007_09_12.pdf,20,90,0,0,0,0,0,20,0,0,0
15_9_F_12_2007_09_13.pdf,12,45,0,11,0,0,0,0,0,0,0
15_9_F_12_2007_09_14.pdf,24,182,1,0,0,0,0,48,0,0,0
15_9_F_12_2007_09_15.pdf,0,120,30,0,0,0,0,10,0,0,20
15_9_F_12_2007_10_12.pdf,12,0,0,0,0,0,0,0,0,0,0
15_9_F_12_2007_12_31.pdf,0,38,0,0,0,0,0,0,0,0,0
15_9_F_12_2008_01_01.pdf,68,134,11,0,11,0,0,66,33,0,33
15_9_F_12_2008_01_02.pdf,132,48,0,0,12,24,24,48,0,0,0
15_9_F_12_2008_01_03.pdf,79,99,0,0,11,0,0,55,11,0,33
15_9_F_12_2008_01_04.pdf,145,37,0,0,12,24,0,48,36,0,12
15_9_F_12_2008_01_05.pdf,111,1,0,0,0,0,0,0,0,0,0
15_9_F_12_2008_01_06.pdf,0,20,0,0,0,0,0,0,0,0,0
15_9_F_12_2008_01_07.pdf,0,10,0,0,0,0,0,0,0,0,0
15_9_F_12_2008_01_08.pdf,0,10,0,10,0,0,0,0,0,0,0
15_9_F_12_2008_01_09.pdf,0,50,0,0,0,0,0,0,0,0,0
15_9_F_12_2008_01_10.pdf,0,20,20,0,0,0,10,0,0,0,70
15_9_F_12_2008_01_11.pdf,0,26,0,0,0,0,0,0,0,0,48
15_9_F_12_2008_01_12.pdf,240,61,12,0,60,60,36,60,60,0,12
15_9_F_12_2008_01_13.pdf,51,91,40,0,0,10,40,0,10,20,30
15_9_F_12_2008_01_14.pdf,88,156,23,0,0,11,0,11,0,0,11
15_9_F_12_2008_01_15.pdf,60,102,480,0,0,90,0,0,0,0,180
15_9_F_12_2008_01_16.pdf,80,241,280,0,0,110,0,30,0,0,150
15_9_F_12_2008_01_17.pdf,35,77,0,0,0,0,0,0,0,0,0
15_9_F_12_2008_01_18.pdf,146,33,12,0,0,0,0,11,0,0,11
15_9_F_12_2008_01_19.pdf,1,60,22,0,0,0,10,0,0,0,21
15_9_F_12_2008_01_20.pdf,12,86,312,0,0,0,0,0,0,0,36
15_9_F_12_2008_01_21.pdf,1,11,11,0,0,0,0,0,0,0,11
15_9_F_12_2008_01_22.pdf,23,24,44,0,0,11,0,0,0,0,33
15_9_F_12_2008_01_23.pdf,74,43,91,0,0,0,0,0,0,0,81
15_9_F_12_2008_01_24.pdf,111,14,0,0,0,0,0,48,0,0,0
15_9_F_12_2008_01_25.pdf,48,76,36,0,0,36,0,24,12,0,24
15_9_F_12_2008_01_26.pdf,51,12,24,0,0,0,0,0,0,0,0
15_9_F_12_2008_01_27.pdf,110,1,48,0,0,0,0,24,0,0,0
15_9_F_12_2008_01_28.pdf,98,14,73,0,0,0,0,48,0,0,1
15_9_F_12_2008_01_29.pdf,99,87,72,0,0,0,0,120,0,0,12
15_9_F_12_2008_01_30.pdf,33,47,88,0,0,11,0,11,0,0,66
15_9_F_12_2008_01_31.pdf,41,120,140,0,0,0,0,0,0,0,120
15_9_F_12_2008_02_01.pdf,207,1,99,0,0,0,0,0,0,0,61
15_9_F_12_2008_02_02.pdf,165,146,110,0,0,0,0,0,0,0,55
15_9_F_12_2008_02_03.pdf,0,90,0,0,0,0,0,0,0,0,0
15_9_F_12_2008_02_04.pdf,10,1,0,0,0,0,0,0,0,0,20
15_9_F_12_2008_02_05.pdf,0,22,0,0,0,0,0,0,0,0,46
15_9_F_12_2008_02_12.pdf,0,216,204,0,0,0,0,0,0,0,84
15_9_F_12_2009_03_14.pdf,1,64,37,0,0,0,0,0,0,0,49
15_9_F_12_2009_03_15.pdf,34,191,211,0,0,0,22,0,0,0,90
15_9_F_12_2009_03_16.pdf,465,74,85,0,0,0,0,0,0,0,37
15_9_F_12_2009_03_17.pdf,362,111,190,0,0,0,10,0,0,0,80
15_9_F_12_2009_03_18.pdf,0,121,44,0,0,0,0,11,0,0,44
15_9_F_12_2010_09_21.pdf,0,14,0,0,0,0,0,0,0,0,1
15_9_F_12_2010_09_22.pdf,99,44,66,0,0,0,0,0,0,0,45
15_9_F_12_2010_09_23.pdf,190,48,36,0,0,0,0,0,0,0,24
15_9_F_12_2010_09_24.pdf,37,84,60,0,0,0,0,0,0,0,24
15_9_F_12_2014_11_24.pdf,0,55,0,0,0,0,0,0,0,0,0
15_9_F_12_2014_11_25.pdf,0,56,0,0,0,0,0,0,0,0,0
15_9_F_12_2014_11_26.pdf,45,198,66,0,0,0,0,0,0,0,11
15_9_F_12_2014_11_27.pdf,266,120,108,0,0,0,0,0,0,0,24
15_9_F_12_2014_11_28.pdf,11,77,33,0,0,0,0,0,0,0,22
15_9_F_12_2016_08_15.pdf,36,0,0,0,0,0,0,0,0,0,0
15_9_F_12_2016_08_16.pdf,66,166,88,0,0,44,44,0,0,0,11
15_9_F_12_2016_08_17.pdf,44,343,99,0,0,0,0,0,0,0,66
15_9_F_12_2016_08_18.pdf,12,332,22,0,0,0,0,0,0,0,11
15_9_F_12_2016_08_19.pdf,168,147,22,0,0,0,11,0,0,0,0
15_9_F_12_2016_08_20.pdf,217,108,120,0,0,108,48,0,0,12,24
15_9_F_12_2016_08_21.pdf,108,120,84,0,36,72,0,0,36,0,0
15_9_F_12_2016_08_22.pdf,49,120,0,0,192,0,0,0,0,0,0
15_9_F_12_2016_08_23.pdf,145,241,72,0,120,72,12,0,24,0,0
15_9_F_12_2016_08_24.pdf,168,288,144,0,36,156,0,0,36,0,0
15_9_F_12_2016_08_25.pdf,41,131,60,0,40,70,0,0,50,0,10
15_9_F_12_2016_08_26.pdf,181,108,24,0,12,36,0,0,24,0,12
15_9_F_12_2016_08_27.pdf,221,113,130,0,0,120,70,0,0,10,0
15_9_F_12_2016_08_28.pdf,100,102,40,0,10,40,40,0,10,10,30
15_9_F_12_2016_08_29.pdf,30,222,0,0,0,0,0,0,0,0,0
15_9_F_12_2016_10_20.pdf,21,50,10,0,0,10,0,0,0,0,0
15_9_F_12_2016_10_21.pdf,12,48,0,0,0,0,0,0,0,0,12
15_9_F_14_2007_11_06.pdf,1,28,0,0,0,0,0,0,0,0,12
15_9_F_14_2007_11_07.pdf,138,150,12,0,12,24,0,12,12,1,0
15_9_F_14_2007_11_08.pdf,224,56,40,0,40,40,40,50,40,21,0
15_9_F_14_2007_11_09.pdf,25,52,0,0,0,0,0,0,0,0,0
15_9_F_14_2007_11_10.pdf,1,4,0,0,0,0,0,0,0,0,0
15_9_F_14_2007_11_11.pdf,2,100,0,0,0,0,0,0,0,0,0
15_9_F_14_2007_11_12.pdf,103,102,18,0,0,36,9,0,0,0,9
15_9_F_14_2007_11_13.pdf,0,46,0,0,0,11,1,0,0,1,0
15_9_F_14_2007_11_14.pdf,22,45,0,0,0,66,110,99,0,55,0
15_9_F_14_2007_11_15.pdf,0,236,0,0,0,23,11,22,0,12,0
15_9_F_14_2007_12_04.pdf,0,4,0,0,0,0,0,0,0,0,0
15_9_F_14_2007_12_05.pdf,247,347,22,0,22,33,11,55,33,0,0
15_9_F_14_2007_12_06.pdf,284,225,60,90,50,110,40,40,60,0,10
15_9_F_14_2007_12_07.pdf,183,60,40,110,40,60,30,40,30,0,0
15_9_F_14_2007_12_08.pdf,122,22,30,0,30,50,30,30,0,1,0
15_9_F_14_2007_12_09.pdf,220,122,50,0,40,60,50,120,0,21,0
15_9_F_14_2007_12_10.pdf,60,110,0,0,0,0,0,0,0,0,0
15_9_F_14_2007_12_11.pdf,111,66,10,0,0,10,0,70,0,0,0
15_9_F_14_2007_12_12.pdf,88,291,132,0,0,121,55,77,0,22,33
15_9_F_14_2008_04_29.pdf,0,62,0,0,0,0,0,36,0,0,0
15_9_F_14_2008_04_30.pdf,0,64,1,0,0,0,0,36,0,0,13
15_9_F_14_2008_05_01.pdf,0,55,0,0,0,0,0,0,0,0,23
15_9_F_14_2008_05_11.pdf,134,179,44,0,11,44,11,11,22,1,11
15_9_F_14_2008_05_12.pdf,205,80,90,0,70,110,20,70,70,31,0
15_9_F_14_2008_05_13.pdf,223,10,70,0,70,90,0,70,90,10,10
15_9_F_14_2008_05_14.pdf,133,32,60,0,30,40,0,40,40,30,0
15_9_F_14_2008_05_15.pdf,222,22,80,0,60,110,20,60,80,10,11
15_9_F_14_2008_05_16.pdf,96,242,12,0,0,12,0,0,12,0,0
15_9_F_14_2008_05_17.pdf,26,121,0,0,0,0,0,0,0,12,0
15_9_F_14_2008_05_18.pdf,100,16,24,0,0,24,0,0,0,24,0
15_9_F_14_2008_05_19.pdf,100,124,253,0,0,99,33,77,0,33,88
15_9_F_14_2008_05_20.pdf,78,106,319,0,0,22,0,78,0,0,176
15_9_F_14_2008_05_21.pdf,14,182,66,0,0,0,0,0,0,0,44
15_9_F_14_2008_05_22.pdf,186,253,84,0,48,96,0,48,0,12,36
15_9_F_14_2008_05_23.pdf,219,62,72,0,48,120,36,48,12,12,12
15_9_F_14_2008_05_24.pdf,258,58,54,0,18,63,9,126,0,0,9
15_9_F_14_2008_05_25.pdf,124,134,0,0,0,0,0,0,0,0,11
15_9_F_14_2008_05_26.pdf,136,12,0,0,0,0,0,0,0,0,0
15_9_F_14_2008_05_27.pdf,83,55,51,0,0,60,10,0,0,0,21
15_9_F_14_2008_05_28.pdf,115,58,176,0,22,110,66,33,22,11,33
15_9_F_14_2008_05_29.pdf,147,63,73,0,0,24,0,72,12,0,13
15_9_F_14_2008_05_30.pdf,66,92,188,0,0,22,66,0,0,0,132
15_9_F_14_2008_05_31.pdf,0,113,0,0,0,0,0,22,0,0,11
15_9_F_14_2008_06_01.pdf,12,193,0,0,0,0,0,60,0,0,12
15_9_F_14_2008_06_02.pdf,24,133,25,12,0,0,12,24,0,0,61
15_9_F_14_2008_06_03.pdf,0,213,198,0,0,0,0,33,0,0,132
15_9_F_14_2008_06_04.pdf,0,95,30,0,0,0,0,20,10,0,20
15_9_F_14_2008_06_05.pdf,0,201,11,0,0,0,0,0,0,0,46
15_9_F_14_2008_06_06.pdf,24,147,0,0,0,0,24,0,0,12,13
15_9_F_14_2008_06_07.pdf,48,98,12,0,0,0,0,132,48,0,0
15_9_F_14_2008_06_08.pdf,0,88,0,0,11,0,0,66,0,0,11
15_9_F_14_2008_06_09.pdf,25,193,0,0,0,0,0,24,12,0,26
15_9_F_14_2008_06_10.pdf,121,157,12,0,0,12,0,24,12,12,12
15_9_F_14_2008_06_11.pdf,316,132,60,0,60,72,0,36,0,120,12
15_9_F_14_2008_06_12.pdf,144,0,40,0,40,60,0,40,0,112,0
15_9_F_14_2008_06_13.pdf,261,10,50,0,50,90,0,30,10,110,0
15_9_F_14_2008_06_14.pdf,303,1,80,0,80,80,0,60,0,110,0
15_9_F_14_2008_06_15.pdf,260,32,80,0,110,80,10,60,30,100,1
15_9_F_14_2008_06_16.pdf,171,147,0,0,36,0,0,24,36,0,0
15_9_F_14_2008_06_17.pdf,200,103,0,0,0,0,0,22,0,0,11
15_9_F_14_2008_06_18.pdf,220,73,11,0,44,154,66,77,33,22,33
15_9_F_14_2008_06_19.pdf,99,156,0,0,0,33,0,0,11,11,22
15_9_F_14_2008_06_20.pdf,231,91,33,0,0,33,11,33,0,1,0
15_9_F_14_2008_06_21.pdf,140,172,151,0,30,90,120,50,40,30,20
15_9_F_14_2008_06_22.pdf,160,130,20,0,0,10,10,0,0,30,10
15_9_F_14_2008_06_23.pdf,87,181,36,0,0,24,24,0,0,0,0
15_9_F_14_2008_06_24.pdf,182,37,12,0,0,0,0,0,0,0,0
15_9_F_14_2008_06_25.pdf,219,39,0,0,0,0,0,12,0,0,0
15_9_F_14_2008_06_26.pdf,36,78,33,0,0,0,0,0,0,0,110
15_9_F_14_2008_06_27.pdf,133,71,11,0,0,11,1,11,0,0,11
15_9_F_14_2008_06_28.pdf,44,205,385,0,0,33,22,55,0,0,198
15_9_F_14_2008_06_29.pdf,0,225,22,0,0,0,0,11,0,0,33
15_9_F_14_2008_06_30.pdf,0,168,34,0,0,0,0,11,0,0,34
15_9_F_14_2008_07_01.pdf,0,121,120,0,0,0,0,12,0,0,72
15_9_F_14_2008_07_02.pdf,0,30,10,0,0,0,0,0,0,0,10
15_9_F_14_2008_07_03.pdf,0,30,10,0,0,0,0,0,0,0,10
15_9_F_14_2008_07_04.pdf,101,140,50,0,0,0,0,0,0,0,50
15_9_F_14_2008_07_05.pdf,72,36,1,0,0,0,0,0,0,0,1
15_9_F_14_2008_07_06.pdf,216,96,36,0,0,12,12,0,0,0,24
15_9_F_14_2008_07_07.pdf,324,168,132,0,0,24,12,0,0,0,36
15_9_F_14_2008_07_08.pdf,276,132,84,0,0,0,0,0,0,0,48
15_9_F_14_2008_07_09.pdf,155,99,99,0,0,0,0,0,0,0,33
15_9_F_14_2008_07_10.pdf,348,157,181,0,0,0,0,0,0,0,48
15_9_F_14_2008_07_11.pdf,0,132,60,0,0,12,24,0,0,0,48
15_9_F_14_2009_03_07.pdf,0,36,0,0,0,0,0,0,0,0,0
15_9_F_14_2009_03_08.pdf,0,41,0,0,0,0,0,0,0,0,0
15_9_F_14_2009_03_09.pdf,0,43,11,0,0,0,0,0,0,0,22
15_9_F_14_2009_03_10.pdf,357,56,66,0,0,22,11,0,0,0,22
15_9_F_14_2009_03_11.pdf,739,1,40,0,0,0,0,0,0,0,20
15_9_F_14_2009_03_12.pdf,495,36,60,0,0,0,0,0,0,0,12
15_9_F_14_2009_03_13.pdf,0,48,56,0,0,0,0,0,0,0,56
15_9_F_14_2009_03_14.pdf,12,108,72,0,0,0,0,12,0,0,84
15_9_F_14_2010_09_11.pdf,0,12,0,0,0,0,0,0,0,0,0
15_9_F_14_2010_09_12.pdf,0,36,0,0,0,0,0,0,0,0,1
15_9_F_14_2010_09_13.pdf,24,96,84,12,0,0,12,0,0,0,49
15_9_F_14_2010_09_14.pdf,264,0,72,48,0,0,0,0,0,0,13
15_9_F_14_2010_09_15.pdf,62,0,24,12,0,0,0,0,0,0,1
15_9_F_14_2010_09_16.pdf,65,0,0,0,0,0,0,0,0,0,0
15_9_F_14_2010_09_17.pdf,269,25,12,0,0,0,0,0,0,0,1
15_9_F_14_2010_09_19.pdf,0,84,24,0,0,0,0,0,0,0,12
15_9_F_14_2010_09_20.pdf,121,149,84,0,0,0,0,0,0,0,0
15_9_F_14_2010_09_21.pdf,0,73,48,0,0,0,0,0,0,0,36
15_9_F_14_2012_01_28.pdf,0,36,12,0,0,0,0,0,0,0,12
15_9_F_14_2012_01_29.pdf,0,84,0,0,0,0,0,0,0,0,1
15_9_F_14_2012_01_30.pdf,0,103,20,0,0,0,0,0,0,0,11
15_9_F_14_2012_01_31.pdf,36,96,24,0,0,0,0,0,0,0,24
15_9_F_14_2016_07_31.pdf,0,79,143,0,0,44,99,0,0,11,22
15_9_F_14_2016_08_01.pdf,0,149,440,0,0,0,0,0,0,0,187
15_9_F_14_2016_08_02.pdf,10,222,20,0,0,0,0,0,0,0,0
15_9_F_14_2016_08_03.pdf,50,126,121,10,0,0,0,0,0,0,50
15_9_F_14_2016_08_04.pdf,80,45,275,0,0,0,0,0,0,0,0
15_9_F_14_2016_08_05.pdf,363,349,48,0,36,84,0,0,24,0,24
15_9_F_14_2016_08_06.pdf,171,72,24,0,0,24,60,0,0,0,12
15_9_F_14_2016_08_07.pdf,251,60,100,0,0,100,40,0,0,10,0
15_9_F_14_2016_08_08.pdf,130,170,80,0,0,70,0,0,40,0,10
15_9_F_14_2016_08_09.pdf,144,96,96,0,132,84,0,0,12,0,0
15_9_F_14_2016_08_10.pdf,144,180,96,0,24,60,0,0,24,0,12
15_9_F_14_2016_08_11.pdf,131,31,90,10,20,90,40,0,20,0,0
15_9_F_14_2016_08_12.pdf,108,97,0,0,0,0,0,0,0,0,0
15_9_F_14_2016_08_13.pdf,168,121,84,0,36,60,24,0,36,0,0
15_9_F_14_2016_08_14.pdf,154,267,55,0,0,33,154,0,0,11,55
15_9_F_14_2016_08_15.pdf,33,291,22,0,0,0,0,0,0,0,22
15_9_F_14_2016_09_12.pdf,2,85,1,0,0,0,0,0,0,1,1
15_9_F_14_2016_09_13.pdf,143,233,130,0,0,70,21,0,0,10,50
15_9_F_14_2016_09_14.pdf,121,194,24,0,0,12,24,0,0,0,24
15_9_F_14_2016_09_15.pdf,212,190,177,0,11,88,77,0,11,11,44
15_9_F_14_2016_10_19.pdf,11,51,10,0,0,10,0,0,0,0,0
15_9_F_14_2016_10_20.pdf,36,36,0,0,0,0,0,0,0,0,12
15_9_F_15_2007_11_19.pdf,3,2,0,0,0,0,0,0,0,0,0
15_9_F_15_2007_11_20.pdf,216,147,24,0,36,48,48,48,36,24,0
15_9_F_15_2007_11_21.pdf,34,224,0,0,0,33,33,11,0,11,11
15_9_F_15_2007_11_22.pdf,12,121,0,0,0,0,0,12,0,0,0
15_9_F_15_2007_12_23.pdf,0,2,0,0,0,0,0,0,0,0,0
15_9_F_15_2007_12_24.pdf,123,151,20,0,20,20,20,20,0,0,10
15_9_F_15_2007_12_25.pdf,377,30,50,0,40,50,50,40,0,1,0
15_9_F_15_2007_12_26.pdf,402,23,40,0,40,60,40,40,0,1,0
15_9_F_15_2007_12_27.pdf,210,23,10,0,60,100,40,30,10,21,0
15_9_F_15_2007_12_28.pdf,135,113,0,0,22,66,55,0,0,45,0
15_9_F_15_2007_12_29.pdf,90,104,0,0,0,11,0,0,0,0,0
15_9_F_15_2007_12_30.pdf,143,204,0,0,0,55,22,121,0,11,11
15_9_F_15_2007_12_31.pdf,0,111,10,0,0,30,20,0,0,20,0
15_9_F_15_2008_09_07.pdf,33,11,0,0,0,0,0,0,0,0,22
15_9_F_15_2008_09_08.pdf,0,124,0,0,0,0,0,12,0,0,72
15_9_F_15_2008_09_09.pdf,0,12,0,0,0,0,0,44,0,0,66
15_9_F_15_2008_09_10.pdf,0,185,0,0,0,0,0,0,0,0,40
15_9_F_15_2008_09_11.pdf,77,166,0,0,0,22,0,0,0,0,55
15_9_F_15_2008_09_19.pdf,51,28,0,0,0,0,0,0,0,0,0
15_9_F_15_2008_09_20.pdf,180,121,178,0,55,176,110,55,77,0,78
15_9_F_15_2008_09_21.pdf,206,123,132,0,96,85,84,72,48,13,24
15_9_F_15_2008_09_22.pdf,72,72,24,0,0,24,0,0,0,0,0
15_9_F_15_2008_09_23.pdf,0,192,0,0,0,0,0,0,0,0,0
15_9_F_15_2008_09_24.pdf,96,216,24,0,0,0,0,12,0,0,12
15_9_F_15_2008_09_25.pdf,150,75,96,0,24,84,0,0,36,0,24
15_9_F_15_2008_09_26.pdf,166,20,100,0,20,90,10,40,60,0,0
15_9_F_15_2008_09_27.pdf,176,0,70,0,0,70,0,50,70,0,30
15_9_F_15_2008_09_28.pdf,136,12,50,0,0,50,0,30,50,0,0
15_9_F_15_2008_09_29.pdf,147,26,60,0,0,60,10,30,50,0,10
15_9_F_15_2008_09_30.pdf,80,120,20,0,0,20,10,0,10,10,0
15_9_F_15_2008_10_01.pdf,70,60,30,0,0,30,0,10,10,0,10
15_9_F_15_2008_10_02.pdf,100,12,36,0,0,36,0,12,0,0,0
15_9_F_15_2008_10_03.pdf,122,37,60,0,0,60,0,0,0,0,0
15_9_F_15_2008_10_04.pdf,136,82,20,0,0,20,0,0,0,0,0
15_9_F_15_2008_10_05.pdf,208,149,84,0,0,108,0,120,0,0,12
15_9_F_15_2008_10_06.pdf,66,33,187,0,0,132,77,77,0,22,22
15_9_F_15_2008_11_11.pdf,22,60,45,0,0,0,0,0,0,0,33
15_9_F_15_2008_11_12.pdf,33,2,0,0,0,0,0,0,0,1,11
15_9_F_15_2008_11_13.pdf,84,156,0,0,0,0,0,0,0,0,0
15_9_F_15_2008_11_14.pdf,215,158,96,0,48,96,13,24,0,123,12
15_9_F_15_2008_11_15.pdf,155,71,50,0,30,54,27,30,10,30,10
15_9_F_15_2008_11_16.pdf,135,37,48,0,48,206,133,0,0,37,0
15_9_F_15_2008_11_17.pdf,157,31,40,0,40,192,62,50,10,30,10
15_9_F_15_2008_11_18.pdf,102,2,30,0,30,70,10,30,0,30,1
15_9_F_15_2008_11_19.pdf,323,32,100,0,60,100,0,80,0,80,41
15_9_F_15_2008_11_20.pdf,65,1,12,0,12,12,12,12,0,14,36
15_9_F_15_2008_11_21.pdf,132,0,60,0,36,48,12,144,0,48,0
15_9_F_15_2008_11_22.pdf,108,108,0,0,0,12,12,0,24,12,0
15_9_F_15_2008_11_23.pdf,33,121,0,0,0,0,0,0,0,0,11
15_9_F_15_2008_11_24.pdf,90,111,0,0,0,0,11,0,33,11,0
15_9_F_15_2008_11_25.pdf,62,72,24,0,0,36,300,0,72,72,24
15_9_F_15_2008_11_26.pdf,87,24,0,0,0,60,48,0,36,48,0
15_9_F_15_2008_11_27.pdf,207,0,0,0,48,60,144,84,12,84,36
15_9_F_15_2008_11_28.pdf,146,1,0,0,36,36,108,144,0,36,60
15_9_F_15_2008_11_29.pdf,329,183,0,0,36,144,144,84,24,48,60
15_9_F_15_2008_11_30.pdf,384,264,0,0,0,12,0,0,0,0,72
15_9_F_15_2008_12_01.pdf,66,22,0,0,0,44,22,0,0,0,0
15_9_F_15_2008_12_02.pdf,156,131,0,0,0,48,96,0,24,72,12
15_9_F_15_2008_12_03.pdf,201,101,22,0,11,34,22,45,23,0,11
15_9_F_15_2008_12_04.pdf,288,84,0,0,0,60,72,0,12,36,0
15_9_F_15_2008_12_05.pdf,165,121,22,0,11,88,99,0,33,99,11
15_9_F_15_2008_12_06.pdf,198,132,55,0,11,33,11,44,11,33,22
15_9_F_15_2008_12_07.pdf,204,228,36,0,0,24,12,84,12,0,0
15_9_F_15_2008_12_08.pdf,228,120,36,0,24,72,12,24,12,12,36
15_9_F_15_2008_12_09.pdf,300,48,72,0,12,84,72,0,36,36,24
15_9_F_15_2008_12_10.pdf,24,124,0,0,0,1,0,0,0,0,0
15_9_F_15_2008_12_11.pdf,9,50,0,0,0,12,0,0,0,0,0
15_9_F_15_2008_12_12.pdf,172,61,60,0,60,84,0,60,60,0,0
15_9_F_15_A_2008_12_12.pdf,34,0,10,0,10,10,0,10,10,0,0
15_9_F_15_A_2008_12_13.pdf,174,20,50,0,50,50,0,50,50,0,0
15_9_F_15_A_2008_12_14.pdf,144,40,50,0,50,50,0,40,50,0,0
15_9_F_15_A_2008_12_15.pdf,152,41,50,0,50,60,0,50,60,0,0
15_9_F_15_A_2008_12_16.pdf,135,33,60,0,40,61,0,30,50,0,0
15_9_F_15_A_2008_12_17.pdf,237,244,132,0,13,85,60,13,25,36,36
15_9_F_15_A_2008_12_18.pdf,146,96,0,0,0,0,0,0,0,60,0
15_9_F_15_A_2008_12_19.pdf,215,77,44,0,33,66,11,44,22,11,0
15_9_F_15_A_2008_12_20.pdf,146,73,62,0,0,60,0,60,0,1,0
15_9_F_15_A_2008_12_21.pdf,214,58,91,0,0,88,0,132,0,2,0
15_9_F_15_A_2008_12_22.pdf,99,116,256,0,0,143,110,44,0,37,66
15_9_F_15_A_2008_12_23.pdf,33,84,30,0,0,0,0,0,0,2,20
