doc_id,rank,keyword,tfidf_score
15_9_F_10_2009_05_09.pdf,4,tons rpm,0.196604
15_9_F_10_2009_05_09.pdf,5,stringers,0.195544
15_9_F_10_2009_05_09.pdf,6,drilled lpm,0.165069
15_9_F_10_2009_05_09.pdf,7,bar wob,0.152033
15_9_F_10_2009_05_09.pdf,8,note,0.14946
15_9_F_10_2009_05_09.pdf,9,ecd rop,0.145949
15_9_F_10_2009_05_09.pdf,10,wob parameters,0.139496
15_9_F_10_2009_05_09.pdf,11,hard formation,0.139496
15_9_F_10_2009_05_09.pdf,12,hard,0.138997
15_9_F_10_2009_05_09.pdf,13,reamed washed,0.13598
15_9_F_10_2009_05_09.pdf,14,inc,0.13598
15_9_F_10_2009_05_09.pdf,15,tons,0.135609
15_9_F_10_2009_05_10.pdf,1,wob tons,0.259078
15_9_F_10_2009_05_10.pdf,2,tons rpm,0.259078
15_9_F_10_2009_05_10.pdf,3,wob parameters,0.259078
15_9_F_10_2009_05_10.pdf,4,stringers,0.257681
15_9_F_10_2009_05_10.pdf,5,different,0.229711
15_9_F_10_2009_05_10.pdf,6,drilled lpm,0.217522
15_9_F_10_2009_05_10.pdf,7,bar wob,0.200344
15_9_F_10_2009_05_10.pdf,8,note,0.196953
15_9_F_10_2009_05_10.pdf,9,note hard,0.196012
15_9_F_10_2009_05_10.pdf,10,ecd rop,0.192326
15_9_F_10_2009_05_10.pdf,11,hard formation,0.183823
15_9_F_10_2009_05_10.pdf,12,hard,0.183165
15_9_F_10_2009_05_10.pdf,13,tons,0.178701
15_9_F_10_2009_05_10.pdf,14,knm ecd,0.171869
15_9_F_10_2009_05_10.pdf,15,hrs drilled,0.171635
15_9_F_10_2009_05_11.pdf,1,drawwork,0.166683
15_9_F_10_2009_05_11.pdf,2,wob parameters,0.146159
15_9_F_10_2009_05_11.pdf,3,hard formation,0.146159
15_9_F_10_2009_05_11.pdf,4,wob tons,0.146159
15_9_F_10_2009_05_11.pdf,5,tons rpm,0.146159
15_9_F_10_2009_05_11.pdf,6,prior pooh,0.137327
15_9_F_10_2009_05_11.pdf,7,note,0.129991
15_9_F_10_2009_05_11.pdf,8,different,0.129592
15_9_F_10_2009_05_11.pdf,9,drilled lpm,0.122716
15_9_F_10_2009_05_11.pdf,10,tight area,0.122492
15_9_F_10_2009_05_11.pdf,11,inside shoe,0.1199
15_9_F_10_2009_05_11.pdf,12,bar wob,0.113024
15_9_F_10_2009_05_11.pdf,13,minor,0.112286
15_9_F_10_2009_05_11.pdf,14,pooh wet,0.110209
15_9_F_10_2009_05_11.pdf,15,ecd rop,0.108501
15_9_F_10_2009_05_12.pdf,1,weight washed,0.142829
15_9_F_10_2009_05_12.pdf,2,flowrate,0.131038
15_9_F_10_2009_05_12.pdf,3,ton down,0.124604
15_9_F_10_2009_05_12.pdf,4,bha took,0.124604
15_9_F_10_2009_05_12.pdf,5,also,0.117794
15_9_F_10_2009_05_12.pdf,6,triptank,0.114222
15_9_F_10_2009_05_12.pdf,7,slowly,0.106148
15_9_F_10_2009_05_12.pdf,8,lcm pill,0.10535
15_9_F_10_2009_05_12.pdf,9,bha filled,0.105011
15_9_F_10_2009_05_12.pdf,10,washed reamed,0.104583
15_9_F_10_2009_05_12.pdf,11,took weight,0.102568
15_9_F_10_2009_05_12.pdf,12,initial,0.101957
15_9_F_10_2009_05_12.pdf,13,lcm,0.101746
15_9_F_10_2009_05_12.pdf,14,loss,0.101081
15_9_F_10_2009_05_12.pdf,15,deep,0.095541
15_9_F_10_2009_05_13.pdf,1,bar spm,0.286777
15_9_F_10_2009_05_13.pdf,2,spm bar,0.28644
15_9_F_10_2009_05_13.pdf,3,spm,0.233648
15_9_F_10_2009_05_13.pdf,4,mmd,0.189053
15_9_F_10_2009_05_13.pdf,5,washed reamed,0.18169
15_9_F_10_2009_05_13.pdf,6,parameters lpm,0.144198
15_9_F_10_2009_05_13.pdf,7,mmd mmd,0.142766
15_9_F_10_2009_05_13.pdf,8,mmd mtvd,0.142766
15_9_F_10_2009_05_13.pdf,9,bar established,0.139167
15_9_F_10_2009_05_13.pdf,10,parameters,0.138056
15_9_F_10_2009_05_13.pdf,11,mtvd,0.13605
15_9_F_10_2009_05_13.pdf,12,tendency,0.13605
15_9_F_10_2009_05_13.pdf,13,stringer,0.1333
15_9_F_10_2009_05_13.pdf,14,packing,0.13084
15_9_F_10_2009_05_13.pdf,15,pressure observed,0.13084
15_9_F_10_2009_05_14.pdf,1,note hard,0.165798
15_9_F_10_2009_05_14.pdf,2,knm rpm,0.140076
15_9_F_10_2009_05_14.pdf,3,ton rop,0.137863
15_9_F_10_2009_05_14.pdf,4,hard formation,0.132905
15_9_F_10_2009_05_14.pdf,5,spot max,0.132905
15_9_F_10_2009_05_14.pdf,6,ton ton,0.132905
15_9_F_10_2009_05_14.pdf,7,rpm ton,0.129555
15_9_F_10_2009_05_14.pdf,8,max ton,0.129555
15_9_F_10_2009_05_14.pdf,9,wob ton,0.129007
15_9_F_10_2009_05_14.pdf,10,rop ecd,0.127553
15_9_F_10_2009_05_14.pdf,11,tight spot,0.127321
15_9_F_10_2009_05_14.pdf,12,ton,0.126947
15_9_F_10_2009_05_14.pdf,13,ton down,0.126653
15_9_F_10_2009_05_14.pdf,14,stringer,0.124093
15_9_F_10_2009_05_14.pdf,15,torque readings,0.119731
15_9_F_10_2009_05_15.pdf,1,tbt prior,0.167079
15_9_F_10_2009_05_15.pdf,2,focus,0.167079
15_9_F_10_2009_05_15.pdf,3,rih liner,0.143811
15_9_F_10_2009_05_15.pdf,4,liner,0.137287
15_9_F_10_2009_05_15.pdf,5,red,0.134268
15_9_F_10_2009_05_15.pdf,6,rearranged,0.1299
15_9_F_10_2009_05_15.pdf,7,initial,0.1299
15_9_F_10_2009_05_15.pdf,8,liner surface,0.128844
15_9_F_10_2009_05_15.pdf,9,fingerboard,0.127982
15_9_F_10_2009_05_15.pdf,10,prior pooh,0.117661
15_9_F_10_2009_05_15.pdf,11,stuck,0.1096
15_9_F_10_2009_05_15.pdf,12,tbt,0.107331
15_9_F_10_2009_05_15.pdf,13,sorted,0.103951
15_9_F_10_2009_05_15.pdf,14,collar,0.103351
15_9_F_10_2009_05_15.pdf,15,esd system,0.10133
15_9_F_10_2009_05_16.pdf,1,rih liner,0.143924
15_9_F_10_2009_05_16.pdf,2,increased flowrate,0.140341
15_9_F_10_2009_05_16.pdf,3,flowrate,0.137764
15_9_F_10_2009_05_16.pdf,4,ball seat,0.124894
15_9_F_10_2009_05_16.pdf,5,liner filled,0.119958
15_9_F_10_2009_05_16.pdf,6,liner surface,0.116485
15_9_F_10_2009_05_16.pdf,7,ton ton,0.116485
15_9_F_10_2009_05_16.pdf,8,liner,0.111477
15_9_F_10_2009_05_16.pdf,9,stepwise,0.111005
15_9_F_10_2009_05_16.pdf,10,hanger assy,0.111005
15_9_F_10_2009_05_16.pdf,11,ton,0.108671
15_9_F_10_2009_05_16.pdf,12,total pumped,0.106755
15_9_F_10_2009_05_16.pdf,13,weight ton,0.106755
15_9_F_10_2009_05_16.pdf,14,ball,0.106058
15_9_F_10_2009_05_16.pdf,15,every stands,0.104939
15_9_F_10_2009_05_17.pdf,1,jetsub,0.139455
15_9_F_10_2009_05_17.pdf,2,cement head,0.126719
15_9_F_10_2009_05_17.pdf,3,backflow,0.119416
15_9_F_10_2009_05_17.pdf,4,none,0.113593
15_9_F_10_2009_05_17.pdf,5,after strokes,0.111297
15_9_F_10_2009_05_17.pdf,6,tsp packer,0.111297
15_9_F_10_2009_05_17.pdf,7,liner hanger,0.11096
15_9_F_10_2009_05_17.pdf,8,pooh liner,0.10944
15_9_F_10_2009_05_17.pdf,9,tsp,0.109243
15_9_F_10_2009_05_17.pdf,10,strokes,0.105154
15_9_F_10_2009_05_17.pdf,11,catwalk,0.10134
15_9_F_10_2009_05_17.pdf,12,stroke,0.100081
15_9_F_10_2009_05_17.pdf,13,dart,0.099897
15_9_F_10_2009_05_17.pdf,14,head pooh,0.09788
15_9_F_10_2009_05_17.pdf,15,test liner,0.096073
15_9_F_10_2009_05_18.pdf,1,rtts assy,0.207172
15_9_F_10_2009_05_18.pdf,2,entire,0.168198
15_9_F_10_2009_05_18.pdf,3,rtts,0.154215
15_9_F_10_2009_05_18.pdf,4,tbt prior,0.153332
15_9_F_10_2009_05_18.pdf,5,test liner,0.144157
15_9_F_10_2009_05_18.pdf,6,ton down,0.128127
15_9_F_10_2009_05_18.pdf,7,rih rtts,0.124994
15_9_F_10_2009_05_18.pdf,8,confirmed line,0.121125
15_9_F_10_2009_05_18.pdf,9,bar pressured,0.121125
15_9_F_10_2009_05_18.pdf,10,washpipe,0.119212
15_9_F_10_2009_05_18.pdf,11,woc,0.118077
15_9_F_10_2009_05_18.pdf,12,drift,0.117672
15_9_F_10_2009_05_18.pdf,13,pressured bar,0.114237
15_9_F_10_2009_05_18.pdf,14,rtts packer,0.110297
15_9_F_10_2009_05_18.pdf,15,assy,0.105694
15_9_F_10_2009_05_19.pdf,1,top plug,0.146653
15_9_F_10_2009_05_19.pdf,2,plug cement,0.145279
15_9_F_10_2009_05_19.pdf,3,pooh rtts,0.141375
15_9_F_10_2009_05_19.pdf,4,ton rop,0.141375
15_9_F_10_2009_05_19.pdf,5,cement parameters,0.132855
15_9_F_10_2009_05_19.pdf,6,telescope,0.132855
15_9_F_10_2009_05_19.pdf,7,wob ton,0.132293
15_9_F_10_2009_05_19.pdf,8,bha filled,0.128055
15_9_F_10_2009_05_19.pdf,9,soft cement,0.11986
15_9_F_10_2009_05_19.pdf,10,stand derrick,0.117406
15_9_F_10_2009_05_19.pdf,11,soft,0.111913
15_9_F_10_2009_05_19.pdf,12,which,0.111805
15_9_F_10_2009_05_19.pdf,13,ton,0.110893
15_9_F_10_2009_05_19.pdf,14,rtts,0.110642
15_9_F_10_2009_05_19.pdf,15,rih bha,0.109618
15_9_F_10_2009_05_20.pdf,1,ton rop,0.20175
15_9_F_10_2009_05_20.pdf,2,wob ton,0.195717
15_9_F_10_2009_05_20.pdf,3,rop drilled,0.15464
15_9_F_10_2009_05_20.pdf,4,soft cement,0.14921
15_9_F_10_2009_05_20.pdf,5,soft,0.139317
15_9_F_10_2009_05_20.pdf,6,fit,0.136771
15_9_F_10_2009_05_20.pdf,7,cement shoe,0.136746
15_9_F_10_2009_05_20.pdf,8,knm wob,0.135491
15_9_F_10_2009_05_20.pdf,9,parameters lpm,0.13509
15_9_F_10_2009_05_20.pdf,10,ton,0.131426
15_9_F_10_2009_05_20.pdf,11,parameters,0.123863
15_9_F_10_2009_05_20.pdf,12,shoe track,0.116422
15_9_F_10_2009_05_20.pdf,13,lcm,0.116106
15_9_F_10_2009_05_20.pdf,14,performed fit,0.11304
15_9_F_10_2009_05_20.pdf,15,rpm knm,0.111979
15_9_F_10_2009_05_21.pdf,1,spm bar,0.326926
15_9_F_10_2009_05_21.pdf,2,bar spm,0.326092
15_9_F_10_2009_05_21.pdf,3,spm,0.266672
15_9_F_10_2009_05_21.pdf,4,ton rop,0.229174
15_9_F_10_2009_05_21.pdf,5,wob ton,0.214451
15_9_F_10_2009_05_21.pdf,6,rop ecd,0.212035
15_9_F_10_2009_05_21.pdf,7,drilled parameters,0.203553
15_9_F_10_2009_05_21.pdf,8,mmd mtvd,0.200293
15_9_F_10_2009_05_21.pdf,9,mtvd,0.19087
15_9_F_10_2009_05_21.pdf,10,bar drilled,0.174968
15_9_F_10_2009_05_21.pdf,11,mmd,0.160858
15_9_F_10_2009_05_21.pdf,12,knm wob,0.14846
15_9_F_10_2009_05_21.pdf,13,scr,0.146503
15_9_F_10_2009_05_21.pdf,14,parameters,0.145012
15_9_F_10_2009_05_21.pdf,15,ton,0.144007
15_9_F_10_2009_05_22.pdf,1,limited torque,0.212727
15_9_F_10_2009_05_22.pdf,2,ton rop,0.188614
15_9_F_10_2009_05_22.pdf,3,penetration,0.18583
15_9_F_10_2009_05_22.pdf,4,survey connections,0.180851
15_9_F_10_2009_05_22.pdf,5,stick slip,0.178606
15_9_F_10_2009_05_22.pdf,6,perfomed,0.176497
15_9_F_10_2009_05_22.pdf,7,wob ton,0.176497
15_9_F_10_2009_05_22.pdf,8,rop ecd,0.174509
15_9_F_10_2009_05_22.pdf,9,limited,0.174509
15_9_F_10_2009_05_22.pdf,10,parameters,0.17389
15_9_F_10_2009_05_22.pdf,11,rop,0.172165
15_9_F_10_2009_05_22.pdf,12,rop drilled,0.170844
15_9_F_10_2009_05_22.pdf,13,drilled section,0.170556
15_9_F_10_2009_05_22.pdf,14,drilled parameters,0.167528
15_9_F_10_2009_05_22.pdf,15,parameters lpm,0.166498
15_9_F_10_2009_05_23.pdf,1,limited torque,0.274673
15_9_F_10_2009_05_23.pdf,2,penetration,0.239943
15_9_F_10_2009_05_23.pdf,3,stick slip,0.230616
15_9_F_10_2009_05_23.pdf,4,limited,0.225326
15_9_F_10_2009_05_23.pdf,5,stick,0.212403
15_9_F_10_2009_05_23.pdf,6,rop hrs,0.21057
15_9_F_10_2009_05_23.pdf,7,ecd rop,0.203903
15_9_F_10_2009_05_23.pdf,8,drilled section,0.194288
15_9_F_10_2009_05_23.pdf,9,section parameters,0.190595
15_9_F_10_2009_05_23.pdf,10,wob torque,0.188349
15_9_F_10_2009_05_23.pdf,11,knm ecd,0.182214
15_9_F_10_2009_05_23.pdf,12,rpm wob,0.181269
15_9_F_10_2009_05_23.pdf,13,survey connection,0.175571
15_9_F_10_2009_05_23.pdf,14,slip,0.162436
15_9_F_10_2009_05_23.pdf,15,torque knm,0.162436
15_9_F_10_2009_05_24.pdf,1,limited torque,0.128113
15_9_F_10_2009_05_24.pdf,2,manual tongs,0.124884
15_9_F_10_2009_05_24.pdf,3,bha tripping,0.124884
15_9_F_10_2009_05_24.pdf,4,telescope,0.124884
15_9_F_10_2009_05_24.pdf,5,using manual,0.117411
15_9_F_10_2009_05_24.pdf,6,powerdrive,0.116143
15_9_F_10_2009_05_24.pdf,7,penetration,0.111915
15_9_F_10_2009_05_24.pdf,8,stick slip,0.107564
15_9_F_10_2009_05_24.pdf,9,made stand,0.105097
15_9_F_10_2009_05_24.pdf,10,limited,0.105097
15_9_F_10_2009_05_24.pdf,11,stand hwdp,0.103964
15_9_F_10_2009_05_24.pdf,12,decision,0.103257
15_9_F_10_2009_05_24.pdf,13,stick,0.09907
15_9_F_10_2009_05_24.pdf,14,rop hrs,0.098214
15_9_F_10_2009_05_24.pdf,15,ecd rop,0.095105
15_9_F_10_2009_05_25.pdf,1,filled rih,0.20278
15_9_F_10_2009_05_25.pdf,2,tds filled,0.198608
15_9_F_10_2009_05_25.pdf,3,made tds,0.158728
15_9_F_10_2009_05_25.pdf,4,speed hrs,0.152921
15_9_F_10_2009_05_25.pdf,5,stick slip,0.130711
15_9_F_10_2009_05_25.pdf,6,bha made,0.129168
15_9_F_10_2009_05_25.pdf,7,perfomed,0.129168
15_9_F_10_2009_05_25.pdf,8,knm rop,0.122603
15_9_F_10_2009_05_25.pdf,9,stick,0.120388
15_9_F_10_2009_05_25.pdf,10,tripping speed,0.117815
15_9_F_10_2009_05_25.pdf,11,mwd survey,0.11739
15_9_F_10_2009_05_25.pdf,12,tripping,0.114053
15_9_F_10_2009_05_25.pdf,13,rih bha,0.112778
15_9_F_10_2009_05_25.pdf,14,section parameters,0.108028
15_9_F_10_2009_05_25.pdf,15,torque knm,0.107711
15_9_F_10_2009_05_26.pdf,1,blower,0.18996
15_9_F_10_2009_05_26.pdf,2,blower hose,0.18996
15_9_F_10_2009_05_26.pdf,3,temporary,0.154732
15_9_F_10_2009_05_26.pdf,4,tendency,0.154732
15_9_F_10_2009_05_26.pdf,5,centre,0.154732
15_9_F_10_2009_05_26.pdf,6,knm rop,0.149598
15_9_F_10_2009_05_26.pdf,7,powerdrive,0.1472
15_9_F_10_2009_05_26.pdf,8,picked off,0.146895
15_9_F_10_2009_05_26.pdf,9,air,0.144409
15_9_F_10_2009_05_26.pdf,10,support,0.141841
15_9_F_10_2009_05_26.pdf,11,left hand,0.139873
15_9_F_10_2009_05_26.pdf,12,survey connections,0.138041
15_9_F_10_2009_05_26.pdf,13,drilled section,0.135539
15_9_F_10_2009_05_26.pdf,14,right,0.131813
15_9_F_10_2009_05_26.pdf,15,section parameters,0.131813
15_9_F_10_2009_05_27.pdf,1,dds,0.159844
15_9_F_10_2009_05_27.pdf,2,dds instructions,0.159844
15_9_F_10_2009_05_27.pdf,3,according dds,0.159844
15_9_F_10_2009_05_27.pdf,4,knm rop,0.152766
15_9_F_10_2009_05_27.pdf,5,rop hrs,0.148711
15_9_F_10_2009_05_27.pdf,6,survey connection,0.147724
15_9_F_10_2009_05_27.pdf,7,downlinked powerdrive,0.142444
15_9_F_10_2009_05_27.pdf,8,connection downlinked,0.140163
15_9_F_10_2009_05_27.pdf,9,downlinked,0.137503
15_9_F_10_2009_05_27.pdf,10,cuttings skips,0.136629
15_9_F_10_2009_05_27.pdf,11,powerdrive,0.136274
15_9_F_10_2009_05_27.pdf,12,powerdrive according,0.136051
15_9_F_10_2009_05_27.pdf,13,right hand,0.133068
15_9_F_10_2009_05_27.pdf,14,dci,0.131693
15_9_F_10_2009_05_27.pdf,15,skips,0.128454
15_9_F_10_2009_05_28.pdf,1,dci,0.176771
15_9_F_10_2009_05_28.pdf,2,spare,0.157059
15_9_F_10_2009_05_28.pdf,3,med,0.150719
15_9_F_10_2009_05_28.pdf,4,flange,0.150405
15_9_F_10_2009_05_28.pdf,5,dds,0.14692
15_9_F_10_2009_05_28.pdf,6,dds instructions,0.14692
15_9_F_10_2009_05_28.pdf,7,according dds,0.14692
15_9_F_10_2009_05_28.pdf,8,parts,0.140117
15_9_F_10_2009_05_28.pdf,9,alarm,0.138128
15_9_F_10_2009_05_28.pdf,10,connections downlinked,0.135779
15_9_F_10_2009_05_28.pdf,11,mudpump,0.133635
15_9_F_10_2009_05_28.pdf,12,survey connections,0.128135
15_9_F_10_2009_05_28.pdf,13,powerdrive according,0.12505
15_9_F_10_2009_05_28.pdf,14,wob torque,0.120912
15_9_F_10_2009_05_28.pdf,15,knm rop,0.118695
15_9_F_10_2009_05_29.pdf,1,according dds,0.163151
15_9_F_10_2009_05_29.pdf,2,dds,0.163151
15_9_F_10_2009_05_29.pdf,3,dds instructions,0.163151
15_9_F_10_2009_05_29.pdf,4,gearbox,0.160715
15_9_F_10_2009_05_29.pdf,5,connections downlinked,0.15078
15_9_F_10_2009_05_29.pdf,6,oil tds,0.145701
15_9_F_10_2009_05_29.pdf,7,tds gearbox,0.145701
15_9_F_10_2009_05_29.pdf,8,survey connections,0.142291
15_9_F_10_2009_05_29.pdf,9,downlinked powerdrive,0.139085
15_9_F_10_2009_05_29.pdf,10,mwd survey,0.139061
15_9_F_10_2009_05_29.pdf,11,powerdrive according,0.138865
15_9_F_10_2009_05_29.pdf,12,downlinked,0.13426
15_9_F_10_2009_05_29.pdf,13,knm rop,0.131808
15_9_F_10_2009_05_29.pdf,14,powerdrive,0.12407
15_9_F_10_2009_05_29.pdf,15,stuffing,0.117886
15_9_F_10_2009_05_30.pdf,1,pooh gyro,0.175023
15_9_F_10_2009_05_30.pdf,2,ewl,0.16196
15_9_F_10_2009_05_30.pdf,3,scientific,0.149603
15_9_F_10_2009_05_30.pdf,4,survey data,0.145272
15_9_F_10_2009_05_30.pdf,5,bha tripping,0.14161
15_9_F_10_2009_05_30.pdf,6,allowed mud,0.138437
15_9_F_10_2009_05_30.pdf,7,settle pooh,0.135639
15_9_F_10_2009_05_30.pdf,8,totco ring,0.133136
15_9_F_10_2009_05_30.pdf,9,pumprate,0.133136
15_9_F_10_2009_05_30.pdf,10,settle,0.130872
15_9_F_10_2009_05_30.pdf,11,totco,0.130872
15_9_F_10_2009_05_30.pdf,12,gyro,0.125903
15_9_F_10_2009_05_30.pdf,13,speed hrs,0.121971
15_9_F_10_2009_05_30.pdf,14,data,0.117927
15_9_F_10_2009_05_30.pdf,15,levels,0.117888
15_9_F_10_2009_05_31.pdf,1,telescope,0.18645
15_9_F_10_2009_05_31.pdf,2,gearbox,0.184111
15_9_F_10_2009_05_31.pdf,3,tds gearbox,0.184111
15_9_F_10_2009_05_31.pdf,4,xceed,0.169591
15_9_F_10_2009_05_31.pdf,5,test plug,0.160967
15_9_F_10_2009_05_31.pdf,6,broke racked,0.155801
15_9_F_10_2009_05_31.pdf,7,bop test,0.139855
15_9_F_10_2009_05_31.pdf,8,broke laid,0.134539
15_9_F_10_2009_05_31.pdf,9,brought,0.129998
15_9_F_10_2009_05_31.pdf,10,plug jet,0.119461
15_9_F_10_2009_05_31.pdf,11,sensor,0.119295
15_9_F_10_2009_05_31.pdf,12,back stand,0.117914
15_9_F_10_2009_05_31.pdf,13,powerdrive,0.114855
15_9_F_10_2009_05_31.pdf,14,tds pooh,0.113078
15_9_F_10_2009_05_31.pdf,15,encoder,0.110545
15_9_F_10_2009_06_01.pdf,1,filled rih,0.227155
15_9_F_10_2009_06_01.pdf,2,tds filled,0.196389
15_9_F_10_2009_06_01.pdf,3,bha made,0.193371
15_9_F_10_2009_06_01.pdf,4,made tds,0.162713
15_9_F_10_2009_06_01.pdf,5,hrs ecd,0.157196
15_9_F_10_2009_06_01.pdf,6,made hwdp,0.143705
15_9_F_10_2009_06_01.pdf,7,rih bha,0.132596
15_9_F_10_2009_06_01.pdf,8,made over,0.130711
15_9_F_10_2009_06_01.pdf,9,made stand,0.120936
15_9_F_10_2009_06_01.pdf,10,rpm torque,0.117587
15_9_F_10_2009_06_01.pdf,11,lpm lpm,0.117219
15_9_F_10_2009_06_01.pdf,12,link tilt,0.116798
15_9_F_10_2009_06_01.pdf,13,knm rop,0.116098
15_9_F_10_2009_06_01.pdf,14,filled string,0.114
15_9_F_10_2009_06_01.pdf,15,rop hrs,0.113016
15_9_F_10_2009_06_02.pdf,1,hrs ecd,0.177987
15_9_F_10_2009_06_02.pdf,2,link,0.174801
15_9_F_10_2009_06_02.pdf,3,according dds,0.162712
15_9_F_10_2009_06_02.pdf,4,dds,0.162712
15_9_F_10_2009_06_02.pdf,5,dds instructions,0.162712
15_9_F_10_2009_06_02.pdf,6,cylinder,0.161141
15_9_F_10_2009_06_02.pdf,7,link tilt,0.150374
15_9_F_10_2009_06_02.pdf,8,xceed,0.147999
15_9_F_10_2009_06_02.pdf,9,tilt,0.135455
15_9_F_10_2009_06_02.pdf,10,mounted,0.135455
15_9_F_10_2009_06_02.pdf,11,rpm torque,0.133139
15_9_F_10_2009_06_02.pdf,12,knm rop,0.131453
15_9_F_10_2009_06_02.pdf,13,rop hrs,0.127964
15_9_F_10_2009_06_02.pdf,14,order,0.12487
15_9_F_10_2009_06_02.pdf,15,repair,0.124527
15_9_F_10_2009_06_03.pdf,1,geologist,0.170874
15_9_F_10_2009_06_03.pdf,2,hrs ecd,0.1604
15_9_F_10_2009_06_03.pdf,3,positioned string,0.150426
15_9_F_10_2009_06_03.pdf,4,rpm torque,0.138589
15_9_F_10_2009_06_03.pdf,5,probe,0.133375
15_9_F_10_2009_06_03.pdf,6,bha parameters,0.132412
15_9_F_10_2009_06_03.pdf,7,knm rop,0.130671
15_9_F_10_2009_06_03.pdf,8,connection downlinked,0.128578
15_9_F_10_2009_06_03.pdf,9,stethoscope,0.127885
15_9_F_10_2009_06_03.pdf,10,rop hrs,0.127203
15_9_F_10_2009_06_03.pdf,11,sample,0.126298
15_9_F_10_2009_06_03.pdf,12,downlinked,0.126138
15_9_F_10_2009_06_03.pdf,13,ecd performed,0.125337
15_9_F_10_2009_06_03.pdf,14,torque knm,0.120213
15_9_F_10_2009_06_03.pdf,15,survey connection,0.115833
15_9_F_10_2009_06_04.pdf,1,bha tripping,0.171855
15_9_F_10_2009_06_04.pdf,2,claw,0.168005
15_9_F_10_2009_06_04.pdf,3,slug allowed,0.146896
15_9_F_10_2009_06_04.pdf,4,allowed mud,0.143605
15_9_F_10_2009_06_04.pdf,5,settle pooh,0.140702
15_9_F_10_2009_06_04.pdf,6,settle,0.135757
15_9_F_10_2009_06_04.pdf,7,exhaust,0.132527
15_9_F_10_2009_06_04.pdf,8,recessed,0.126292
15_9_F_10_2009_06_04.pdf,9,operation due,0.12374
15_9_F_10_2009_06_04.pdf,10,stand hwdp,0.122288
15_9_F_10_2009_06_04.pdf,11,bha pooh,0.118676
15_9_F_10_2009_06_04.pdf,12,allowed,0.115525
15_9_F_10_2009_06_04.pdf,13,tripping speed,0.11404
15_9_F_10_2009_06_04.pdf,14,aft prs,0.112952
15_9_F_10_2009_06_04.pdf,15,tripping,0.110399
15_9_F_10_2009_06_05.pdf,1,cement string,0.175063
15_9_F_10_2009_06_05.pdf,2,circulation min,0.160828
15_9_F_10_2009_06_05.pdf,3,made over,0.149638
15_9_F_10_2009_06_05.pdf,4,rih cement,0.146572
15_9_F_10_2009_06_05.pdf,5,bar spp,0.143479
15_9_F_10_2009_06_05.pdf,6,spacer,0.142563
15_9_F_10_2009_06_05.pdf,7,mixing,0.138447
15_9_F_10_2009_06_05.pdf,8,min bar,0.135996
15_9_F_10_2009_06_05.pdf,9,spacer cement,0.13371
15_9_F_10_2009_06_05.pdf,10,pit,0.128298
15_9_F_10_2009_06_05.pdf,11,first,0.128059
15_9_F_10_2009_06_05.pdf,12,cement job,0.121719
15_9_F_10_2009_06_05.pdf,13,plugging,0.119746
15_9_F_10_2009_06_05.pdf,14,suspected,0.119746
15_9_F_10_2009_06_05.pdf,15,min lost,0.119746
15_9_F_10_2009_06_06.pdf,1,strokes,0.151933
15_9_F_10_2009_06_06.pdf,2,cement spacer,0.141745
15_9_F_10_2009_06_06.pdf,3,min bar,0.13508
15_9_F_10_2009_06_06.pdf,4,circulated conditioned,0.127746
15_9_F_10_2009_06_06.pdf,5,rate min,0.126765
15_9_F_10_2009_06_06.pdf,6,prior cement,0.125191
15_9_F_10_2009_06_06.pdf,7,conditioned mud,0.119218
15_9_F_10_2009_06_06.pdf,8,conditioned,0.118493
15_9_F_10_2009_06_06.pdf,9,spacer,0.116215
15_9_F_10_2009_06_06.pdf,10,mixing,0.114331
15_9_F_10_2009_06_06.pdf,11,reduced rate,0.113352
15_9_F_10_2009_06_06.pdf,12,cement string,0.113005
15_9_F_10_2009_06_06.pdf,13,bar mixed,0.111336
15_9_F_10_2009_06_06.pdf,14,mixed,0.104712
15_9_F_10_2009_06_06.pdf,15,back pressure,0.104554
15_9_F_10_2009_06_07.pdf,1,ezsv plug,0.161914
15_9_F_10_2009_06_07.pdf,2,displaced slug,0.158431
15_9_F_10_2009_06_07.pdf,3,cleaned rigfloor,0.150977
15_9_F_10_2009_06_07.pdf,4,test cement,0.147286
15_9_F_10_2009_06_07.pdf,5,ezsv,0.145486
15_9_F_10_2009_06_07.pdf,6,pumped displaced,0.136479
15_9_F_10_2009_06_07.pdf,7,fwd aft,0.135819
15_9_F_10_2009_06_07.pdf,8,rigfloor,0.119462
15_9_F_10_2009_06_07.pdf,9,cement plug,0.119317
15_9_F_10_2009_06_07.pdf,10,cleared cleaned,0.117611
15_9_F_10_2009_06_07.pdf,11,slipped cut,0.115601
15_9_F_10_2009_06_07.pdf,12,box talk,0.113687
15_9_F_10_2009_06_07.pdf,13,steps,0.11349
15_9_F_10_2009_06_07.pdf,14,deck pooh,0.109578
15_9_F_10_2009_06_07.pdf,15,town meanwhile,0.109578
15_9_F_10_2009_06_08.pdf,1,ezsv plug,0.21612
15_9_F_10_2009_06_08.pdf,2,rih ezsv,0.181312
15_9_F_10_2009_06_08.pdf,3,ezsv,0.179599
15_9_F_10_2009_06_08.pdf,4,test cement,0.141988
15_9_F_10_2009_06_08.pdf,5,plug rih,0.13879
15_9_F_10_2009_06_08.pdf,6,verified line,0.124707
15_9_F_10_2009_06_08.pdf,7,sponge,0.115199
