file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired,NER_Entities,Hybrid_Activity,Top_Keywords_TFIDF
15_9_F_11_B_2015_10_30.pdf,0:0,06:0,3470.0,workover - wire line,ok,"Continued to log RST IC pas at 0,5 m/min from 3780 to 360 and 352 to 3470 m. Completed loging second IC pas.",,,,,,"{""Depths"": [""5 m"", ""3470 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,06:0,08:25,4525.0,workover - wire line,ok,Switched over to tractor and tractored back down to 4525 m to perform PLT shut in pas.,,,,,,"{""Depths"": [""4525 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,08:25,08:50,394.0,workover - wire line,ok,Switched over to loging mode and performed shut in PLT pas at 20 m/min acros interval 4520 to 400 m. Parked tolstring at 394 m.,,,,,,"{""Depths"": [""400 m"", ""20 m"", ""394 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,08:50,14:15,394.0,workover - wire line,ok,Petec evaluated data. RST data was god. Chalenging to evaluate PLT shut in pases. Had to re-arange wels prior to startup F-1 B for production. Productio n ready to open wel.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,14:15,15:10,394.0,workover - wire line,ok,Equalized presure PWV using equalizing lop. Wel routed towards HP separator. Opened choke 6%. WHP 108 bar and DHPG 302 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""302 bar"", ""108 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,15:10,19:0,0.0,workover - wire line,ok,Opened choke stepwise up to 12%. WHP 59 bar and DHPG 258 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""258 bar"", ""59 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,19:0,2:0,0.0,workover - wire line,ok,Opened choke stepwise up to 20%. WHP 46 bar and DHPG 239 bar. Meanwhile observed presure in DHSV CL was at 520 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""46 bar"", ""239 bar"", ""520 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,2:0,2:30,0.0,workover - wire line,ok,Opened choke stepwise up to 24%. WHP 43 bar and DHPG 235 bar. Meanwhile Isolated DHSV CL on welhead and bled of presure at pump to avoid bleding of to 0 bar. Repeated sequence until CL presure was 420 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""0 bar"", ""235 bar"", ""43 bar"", ""420 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_30.pdf,2:30,0:0,0.0,workover - wire line,ok,Opened choke stepwise up to 34%. WHP 38 bar and DHPG 27 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""38 bar"", ""27 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"bar dhpg, dhpg, whp, bar opened, bar"
15_9_F_11_B_2015_10_31.pdf,0:0,02:30,394.0,workover - wire line,ok,Opened choke stepwise to 70 %. WHP 32 bar and DHPG 22 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""22 bar"", ""32 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,02:30,05:0,394.0,workover - wire line,ok,Opened choke stepwise to 10 %. WHP 32 bar and DHPG 22 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""22 bar"", ""32 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,05:0,06:35,4530.0,workover - wire line,ok,Switched over to tractor mode and RIH to perform 1. PLT flowing pas. Observed higher pulforce on tractor headtension 60 lbs compared to 30 lbs during shut in pases. Stoped at 4530 m.,,,,,,"{""Depths"": [""4530 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,06:35,07:15,397.0,workover - wire line,ok,Switched over to loging mode and picked back up. Tension peaked at 900 lbs (SLB counter) but decreased to aprox. 690 lbs. Loged PLT flowing pas at 10 m/ min acros interval 4520 m to 400 m.,,,,,,"{""Depths"": [""400 m"", ""10 m"", ""4520 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,07:15,08:40,4530.0,workover - wire line,ok,Switched over to tractor mode and RIH to perform 2. PLT flowing pas.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,08:40,09:15,390.0,workover - wire line,ok,Switched over to loging mode and picked back up. Loged PLT flowing pas at 20 m/min acros interval 4520 m to 400 m.,,,,,,"{""Depths"": [""400 m"", ""20 m"", ""4520 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,09:15,10:25,4530.0,workover - wire line,ok,Switched over to tractor mode and RIH to perform 3. PLT flowing pas.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,10:25,10:45,3986.0,workover - wire line,ok,Switched over to loging mode and picked back up. Loged PLT flowing pas at 30 m/min acros interval 4520 m to 400 m.,,,,,,"{""Depths"": [""400 m"", ""30 m"", ""4520 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,10:45,15:30,3986.0,workover - wire line,ok,PETEC evaluated data from PLT flowing pases. Decision made to re-run one pas. Observed trouble to start tractor.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,15:30,16:45,3986.0,interuption - othe r,ok,Problem with tractor power suply. Had to change power suply on surface. OK.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,16:45,17:0,3986.0,workover - wire line,ok,Decision made to not run the aditional pas. PLT data was god enough for further decision. Shut in wel and POH. WHP 35 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""35 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,17:0,20:0,0.0,workover - wire line,ok,POH from 3986 m to surface. WHP 90 bar.,,,,,,"{""Depths"": [""3986 m""], ""Measurements"": [""90 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,20:0,21:40,0.0,workover - wire line,ok,"Closed SV and bled of lubricator. Inflow tested SV. Closed HMV and inflow tested same, monitored presure in XMT cros. Meanwhile purged lubricator with N2 via bled manifold.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,21:40,21:50,0.0,workover - wire line,ok,Performed tolbox talk prior to L/D BHA#1.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,21:50,23:30,0.0,workover - wire line,ok,Broke lubricator. L/D BHA #1 on deck.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",MAINTENANCE_REPAIR,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_10_31.pdf,23:30,0:0,0.0,workover - perfor ate,ok,Altus and Schlumberger strated to prepare tolstring for perforation run #1.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"plt, flowing, switched, pas, mode"
15_9_F_11_B_2015_11_01.pdf,0:0,02:0,0.0,workover - perfor ate,ok,Altus performed comunication check with tols. Not able to comunicate with Altus VPM through tractor.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,02:0,03:30,0.0,interuption - othe r,ok,"Restarted al surface systems and changed to diferent VPM sub. Comunication with VPM sub OK, but not able to switch same. Reviewed isue from last campaig n, not similar isue.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,03:30,04:30,0.0,interuption - othe r,ok,Contacted onshore duty and continued to troubleshot.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,04:30,05:20,0.0,interuption - othe r,ok,Removed the aditional rig-grounding on the tol and switched VPM directly from the panel. VPM was switching OK. Isue most likely related to curent grounding.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,05:20,06:0,0.0,workover - perfor ate,ok,Lifted tractor and asembled with Schlumberger tolstring to perform Schlumberger tol check.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,06:0,07:0,0.0,workover - perfor ate,ok,Lifted tols to rig flor due to wind picking up. Continued to check tols.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,07:0,07:15,0.0,workover - perfor ate,ok,Powered down tols prior to handling explosives.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,07:15,07:30,0.0,workover - perfor ate,ok,Performed tolbox talk prior to M/U BHA#2 tractor & perforation guns.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,07:30,10:30,0.0,workover - perfor ate,ok,"M/U BHA #2 Tractor and perforation gun. Aded 40 litres of Starlube into lubricator. Chalenging to handle heavy 4,5"" perforation gun. Leak tested QTS to 20/345 ba r.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,10:30,1:45,0.0,workover - perfor ate,ok,"Filed lubricator with MEG using production permanent line into XMT cros. Equalized and opened HMV. Equalized and opened SV. WHP 18 bar. Meanwhile performed wel control dril, leak in conection above BOP.",,,,,,"{""Depths"": [], ""Measurements"": [""18 bar""], ""Time"": [], ""Equipment"": [""bop""]}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,1:45,12:20,210.0,workover - perfor ate,ok,"RIH with BHA#2 Tractor and 4,5"" Perforation guns from surface to 70 m below seabed.",,,,,,"{""Depths"": [""70 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,12:20,12:30,210.0,workover - perfor ate,ok,Performed comunications check with tractor and tols.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,12:30,14:15,280.0,workover - perfor ate,ok,Continued to RIH from 210 m to 280 m. Observed tol stoped. Had to start tractor. Depth PU (Altus winch) 40 m 2070 lbs 80 m 2630 lbs 120 m 310 lbs 160 m 380 lbs 200 m 4150 lbs 240 m 5050 lbs 280 m 600 lbs,,,,,,"{""Depths"": [""280 m"", ""160 m"", ""210 m"", ""80 m"", ""200 m"", ""40 m"", ""240 m"", ""120 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,14:15,18:30,4030.0,workover - perfor ate,ok,Switched over to tractor. Tractored down from 280 m to 4030 m. Observed tractor sped decreased to aprox. 2-3 m/min. Depth PU (Altus winch) 320 m 700 lbs 360 m 670 lbs 400 m 800 lbs,,,,,,"{""Depths"": [""280 m"", ""400 m"", ""3 m"", ""360 m"", ""4030 m"", ""320 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,18:30,18:50,3930.0,workover - perfor ate,ok,"Performed gun check, OK. Performed first corelation pas at 10 m/min from 4030 to 3930 m. Observed high puling weighs at betwen 800-900 lbs (Schlumberg er counter). Adjusted depth by +4 m.",,,,,,"{""Depths"": [""10 m"", ""4 m"", ""3930 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,18:50,20:10,4034.0,workover - perfor ate,ok,Switched over to tractor and tractored back down. Tractor sped aprox. 2-3 m/min.,,,,,,"{""Depths"": [""3 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,20:10,20:40,3930.0,workover - perfor ate,ok,Switched over to loging. Performed second corelation pas at 10 m/min. Max tension 980 lbs (Schlumberger counter).,,,,,,"{""Depths"": [""10 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,20:40,23:30,3930.0,workover - perfor ate,ok,"Repeated sequence and performed 3 pases betwen 4030 to 3930 m, to ensure perforation guns properly oriented.",,,,,,"{""Depths"": [""3930 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,23:30,0:0,4020.0,workover - perfor ate,ok,Tractored back down prior to position guns for perforation.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Altus computer froze. Had to restart computer to be able to continue to RIH with tractor.,3570.0,,service equ - other,0.0,0:0,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Had trouble with the tractor power suply. Synergi wil be linked when complete,3986.0,,service equ - other,0.0,0:0,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Not able to comunicate properly with Altus VPM.,0.0,,service equ - other,0.0,0:0,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_01.pdf,0:0,,,,,Leak on the one drum for the hose runing from the grease skid up to GIH. Isolated same and continued POH with only o ne hose injecting grease to GIH.,280.0,,service equ - other,0.0,0:0,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"tractor, lbs, altus, perforation, switched"
15_9_F_11_B_2015_11_02.pdf,0:0,0:30,390.0,workover - perf orate,ok,"Switched over to loging. Loged up from 4020 m and positioned tolstring with top shot at 3960 m. Perforated interval 3960 - 3969 m. WHP 19 bar. No indication on cabl e tension, DHPG increased by 0,3 bar. Loged up after shoting.",,,,,,"{""Depths"": [""3960 m"", ""3969 m"", ""4020 m""], ""Measurements"": [""19 bar"", ""3 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,0:30,01:30,280.0,workover - perf orate,ok,POH from 390 m to 280 m . Observed leak on grease skid.,,,,,,"{""Depths"": [""390 m"", ""280 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,01:30,02:0,280.0,interuption - ot her,ok,Leak on the drum for one of the hoses runing from the grease skid up to GIH. Isolated same and continued POH with only one hose injecting grease to GIH.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,02:0,03:40,0.0,workover - perf orate,ok,Continued to POH from 280 m to surface. When at DHSV depth performed PA anouncement for handling explosives on drilflor.,,,,,,"{""Depths"": [""280 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CEMENTING,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,03:40,05:25,0.0,workover - perf orate,ok,Closed SV and HMV and inflow tested same. Purged lubricator with N2.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,05:25,05:35,0.0,workover - perf orate,ok,Performed tolbox talk prior to break lubricator and L/D tolstring.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,05:35,07:0,0.0,workover - perf orate,ok,Broke lubricator and L/D BHA #2. Observed al shots fired.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",MAINTENANCE_REPAIR,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,07:0,1:30,0.0,workover - perf orate,ok,Altus and Schlumberger started tol check for next perforation tolstring. Meanwhile Altus wireline changed grease hose on GIH.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,1:30,1:45,0.0,workover - perf orate,ok,Performed tolbox talk prior to M/U BHA#3.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,1:45,12:50,0.0,workover - perf orate,ok,"Instaled BHA #3 tractor and 4,5"" perforation guns into lubricator. Aded 40 litres of Starlube into lubricator.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,12:50,14:0,0.0,workover - perf orate,ok,Stabed lubricator and leak tested QTS to 20/345 bar for 5/10 min. Production filed lubricator with MEG using permanent line into XMT cros. Equalized and opened HMV and SV. WHP 19 bar.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar"", ""19 bar""], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,14:0,14:20,30.0,workover - perf orate,ok,"RIH w/ BHA #3 Tractor and 4,5"" perforation guns from surface to 30 m.",,,,,,"{""Depths"": [""30 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,14:20,14:25,30.0,workover - perf orate,ok,Powered up tol and checked comunication.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,14:25,16:15,280.0,workover - perf orate,ok,Continued to RIH from 30 m to 280 m. Tol stoped. Had to start tractor.,,,,,,"{""Depths"": [""280 m"", ""30 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,16:15,16:30,280.0,workover - perf orate,ok,Switched over to tractor. Observed problems with tractor comunication.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,16:30,17:30,280.0,interuption - ot her,ok,Checked tractor power suply. OK. Checked al conections. Found lose conection. Comunication OK.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,17:30,21:35,4030.0,workover - perf orate,ok,Tractored down from 280 m to 4030 m. Tractor sped decreased to aprox. 2-4 m/min.,,,,,,"{""Depths"": [""280 m"", ""4 m"", ""4030 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,21:35,0:0,3860.0,workover - perf orate,ok,Swiched over to loging and performed first corelation pas at 10 m/min from 4030 to 3860 m. Run back in and repeated sequence for orientation of guns. Run back in wit h tractor.,,,,,,"{""Depths"": [""10 m"", ""3860 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_02.pdf,0:0,,,,,Not able to get contact with tractor. Checked surface equipment and reconected power suply. Power suply worked again.,280.0,,service equ - other,0.0,0:0,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"tractor, lubricator, grease, 280, gih"
15_9_F_11_B_2015_11_03.pdf,0:0,0:30,3860.0,workover - pe rforate,ok,Switched over loging and performed second orientation pas at 10 m/min from 4030 m to 3860 m.,,,,,,"{""Depths"": [""10 m"", ""4030 m"", ""3860 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,0:30,01:30,4020.0,workover - pe rforate,ok,Switched over to tractor and RIH to position gun prior to perforate.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,01:30,02:45,3918.0,workover - pe rforate,ok,"Switched over to loging and P/U to position for perforation. Observed log was 1 meter shalow. Repeated pas, stil shalow. Shifted depth +0,7 m. Performed new pas and pos itioned gun. Perforated interval 3910 - 3919 m. Observed shots fired on tension. WHP 18 bar.",,,,,,"{""Depths"": [""3919 m"", ""7 m""], ""Measurements"": [""18 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,02:45,03:0,3853.0,workover - pe rforate,ok,Loged up. Observed loging tol not comunicating. Stoped and checked comunication. Posible short in tol after perforation.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,03:0,05:30,0.0,workover - pe rforate,ok,POH from 3853 m to surface.,,,,,,"{""Depths"": [""3853 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,05:30,07:30,0.0,workover - pe rforate,ok,Closed SV & HMV and inflow tested same. Purged lubricator with N2.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,07:30,07:45,0.0,workover - pe rforate,ok,Performed tolbox talk prior to L/D BHA #3.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,07:45,08:30,0.0,workover - pe rforate,ok,Broke lubricator and L/D BHA #3 on deck. Al shots fired.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",MAINTENANCE_REPAIR,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,08:30,09:0,0.0,workover - wi re line,ok,Latched lubricator for lifting lubricator & BOP.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,09:0,14:30,0.0,workover - te st scssv,ok,"Closed BOP and opened HMV for inflow testing of DHSV. Bled of presure above DHSV. Meanwhile held tolbox talk prior to rig down lubricator, BOP and riser from XMT.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",PRESSURE_TEST,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,14:30,14:5,0.0,workover - wi re line,ok,Closed HMV and bled of presure below BOP.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",PRESSURE_TEST,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,14:5,18:10,0.0,workover - wi re line,ok,"Disconected hoses to BOP and prepared to lift rig up of XMT. Disconected riser on XMT. Lifted lubricator, BOP and riser using top-drive and double securing, secured same in rotary.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",DRILLING,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,18:10,18:45,0.0,workover - te st scssv,ok,Instaled top cap and leak tested XMT top cap to 20/345 bar for 5/10 min. Meanwhile prepared for skiding rig.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,18:45,19:30,0.0,interuption - wait,ok,Had to wait due to skiding from F-1B to F-5.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,19:30,20:30,0.0,workover - te st scssv,ok,Instaled KWV cap and leak tested same to 20/345 bar for 5/10 min.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"lubricator, xmt, switched, hmv, bop"
15_9_F_11_B_2015_11_03.pdf,20:30,21:0,0.0,workover - wi re line,ok,Disconected lines for local control of DHSV and HMV. Cleaned and tidyed area. Handed wel over to production. ------------- END OF OPERATION ---------------,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"lubricator, xmt, switched, hmv, bop"
