file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired
15_9_F_11_B_2013_07_18.pdf,01:45,03:0,332,interuption - other,ok,"Atempted to troubleshot comunication failure, No Go.",,,,,
15_9_F_11_B_2013_07_18.pdf,03:0,05:30,0,interuption - other,ok,POH with perforation BHA # 4R2 on wireline from 332 m to surface.,,,,,
15_9_F_11_B_2013_07_18.pdf,05:30,08:0,0,interuption - other,ok,Closed and inflow tested Swab and Hydraulic master valves with 46 bar diferential presure. Broke out lubricator and L/O tols.,,,,,
15_9_F_11_B_2013_07_18.pdf,08:0,1:0,0,interuption - other,ok,"Troubleshot tol failure. Build new cablehead and changed out Voltage Protection Moule, Power Track Advanced, swivel and tractor",,,,,
15_9_F_11_B_2013_07_18.pdf,1:0,13:15,0,interuption - other,ok,"P/U tractor asembly and lubricator. M/U lubricator and tested tols. Eqaulized presure and opened wel. (Tol length: 30.85m, MAX OD:4.5 in, Tol Weight: 184.65 kg) WHP: 51 bar",,,,,
15_9_F_11_B_2013_07_18.pdf,13:15,16:0,350,interuption - other,ok,RIH with perforation BHA # 4R3 on wireline from surface to 350 m. Tols tested at 250 m.,,,,,
15_9_F_11_B_2013_07_18.pdf,16:0,19:0,4040,interuption - other,ok,RIH with perforation BHA # 4R3 on wireline tractor from 350 m to 4040 m.,,,,,
15_9_F_11_B_2013_07_18.pdf,19:0,20:15,4316,interuption - other,ok,Corelated and positioned gun asembly at perforation interval # 4 from 4304 m to 4316 m. WHP 51 bar,,,,,
15_9_F_11_B_2013_07_18.pdf,20:15,20:30,4316,completion - perforate,ok,"Perforated interval # 4 from 4304 m to 4316 m, god indication of guns fired. 51 bar WHP before and after perforation.",,,,,
15_9_F_11_B_2013_07_18.pdf,20:30,23:15,0,completion - perforate,ok,POH with perforation BHA # 4R3 from 4316 m to surface. WHP 52 bar,,,,,
15_9_F_11_B_2013_07_18.pdf,23:15,0:0,0,completion - perforate,ok,Closed and inflow tested Swab and Hydraulic master valves with 47 bar diferential presure.,,,,,
15_9_F_11_B_2013_07_19.pdf,0:0,0:30,0,completion - perforate,ok,Bled down presure to 0 bar and broke out lubricator.,,,,,
15_9_F_11_B_2013_07_19.pdf,0:30,02:0,0,completion - perforate,ok,L/O perforation BHA # 4R3 and L/D lubricator,,,,,
15_9_F_11_B_2013_07_19.pdf,02:0,05:0,0,completion - perforate,ok,Re-build cablehead and tested tols. Meanwhile removed topdrive pipe handler for service.,,,,,
15_9_F_11_B_2013_07_19.pdf,05:0,07:15,0,completion - perforate,ok,P/U lubricator and M/U perforation BHA # 5.,,,,,
15_9_F_11_B_2013_07_19.pdf,07:15,08:0,0,completion - perforate,ok,M/U lubricator and presure tested In-Situ Sub to 30/30 bar for 5/10 min. Eqaulized presure and opened wel.,,,,,
15_9_F_11_B_2013_07_19.pdf,08:0,10:30,37,completion - perforate,ok,"RIH with perforation BHA # 5 on wireline from surface to 37 m. (Tol length: 27.01m, MAX OD: 4.5in, Tol Weight: 974.65 kg)",,,,,
15_9_F_11_B_2013_07_19.pdf,10:30,12:30,4305,completion - perforate,ok,RIH with perforation BHA # 5 on wireline tractor from 37 m to 4305 m.,,,,,
15_9_F_11_B_2013_07_19.pdf,12:30,14:15,4295,completion - perforate,ok,Corelated and postioned gun asembly at perforation interval # 5 from 4295 m to 4286 m. WHP: 53.6 bar before and after perforation,,,,,
15_9_F_11_B_2013_07_19.pdf,14:15,14:30,4295,completion - perforate,ok,"Perforated interval # 5, god indication of guns fired.",,,,,
15_9_F_11_B_2013_07_19.pdf,14:30,17:30,0,completion - perforate,ok,POH with perforation BHA # 5 from 4295 m to surface.,,,,,
15_9_F_11_B_2013_07_19.pdf,17:30,20:45,0,completion - perforate,ok,Closed and inflow tested HMV/SWAB valve. Broke out lubricator and L/O perforation BHA # 5.,,,,,
15_9_F_11_B_2013_07_19.pdf,20:45,23:15,0,completion - perforate,ok,Re-biuld cablehead and tested tols. Meanwhile: Removed washpipe and checked bolts on topdrive main chaft bearing retainer.,,,,,
15_9_F_11_B_2013_07_19.pdf,23:15,0:0,0,completion - perforate,ok,P/U lubricator and perforation BHA # 6.,,,,,
15_9_F_11_B_2013_07_20.pdf,0:0,02:0,0,completion - perforate,ok,M/U perforation BHA # 6.,,,,,
15_9_F_11_B_2013_07_20.pdf,02:0,03:0,0,completion - perforate,ok,M/U lubricator and presure tested In-Situ Sub to 30/30 bar for 5/10 min. Eqaulized presure and opened wel. WHP 5 bar.,,,,,
15_9_F_11_B_2013_07_20.pdf,03:0,05:45,340,completion - perforate,ok,"RIH with perforation BHA # 6 on wireline from surface to 340 m (Tol length: 30.85m, MAX OD:4.5 in, Tol Weight: 184.65 kg) WHP: 56 bar",,,,,
15_9_F_11_B_2013_07_20.pdf,05:45,08:15,4325,completion - perforate,ok,RIH with perforation BHA # 6 on wireline tractor from 340 m to 4325 m.,,,,,
15_9_F_11_B_2013_07_20.pdf,08:15,10:0,4280,completion - perforate,ok,Corelated acros interval # 6 from 4280 m to 4268 m and positioned guns.,,,,,
15_9_F_11_B_2013_07_20.pdf,10:0,10:15,4280,completion - perforate,ok,"Perforated interval # 6 from 4268 m to 4280 m, god indication of guns fired.",,,,,
15_9_F_11_B_2013_07_20.pdf,10:15,13:30,0,completion - perforate,ok,POH with perforation BHA # 6 from 4280 m to surface. WHP 56 bar.,,,,,
15_9_F_11_B_2013_07_20.pdf,13:30,14:0,0,completion - perforate,ok,Closed and inflow tested HMV/SWAB valve with 51 bar diferential presure.,,,,,
15_9_F_11_B_2013_07_20.pdf,14:0,16:15,0,completion - perforate,ok,Broke out lubricator and L/O perforation BHA # 6.,,,,,
15_9_F_11_B_2013_07_20.pdf,16:15,18:30,0,completion - perforate,ok,Re-build cablehead and tested tols prior to P/U perforation BHA # 7.,,,,,
15_9_F_11_B_2013_07_20.pdf,18:30,20:30,0,completion - perforate,ok,P/U and M/U perforation BHA # 7,,,,,
15_9_F_11_B_2013_07_20.pdf,20:30,21:0,0,completion - perforate,ok,M/U lubricator and presure tested In-Situ Sub to 30/30 bar for 5/10 min.,,,,,
15_9_F_11_B_2013_07_20.pdf,21:0,23:30,3529,completion - perforate,ok,RIH with perforation BHA # 7 on wireline from surface to 3529 m.,,,,,
15_9_F_11_B_2013_07_20.pdf,23:30,0:0,3693,completion - perforate,ok,RIH with perforation BHA # 7 on wireline tractor from 3529 m to 3693 m.,,,,,
15_9_F_11_B_2013_07_21.pdf,0:0,01:0,4130,completion - perforate,ok,RIH with perforation BHA # 7 on wireline tractor from 3693 m to 4130 m,,,,,
15_9_F_11_B_2013_07_21.pdf,01:0,03:45,4075,completion - perforate,ok,Corelated and positioned gun asembly at perforation interval # 7 from 4075 m to 4065 m. WHP 57.5 bar,,,,,
15_9_F_11_B_2013_07_21.pdf,03:45,04:0,4075,completion - perforate,ok,"Perforated interval # 7, god indication of guns fired. WHP 58.1 bar (Tol length: 30.85m, MAX OD:4.5 in, Tol Weight: 184.65 kg)",,,,,
15_9_F_11_B_2013_07_21.pdf,04:0,07:15,0,completion - perforate,ok,POH with perforation BHA # 7 from 4075 m to Surface. WHP 59 bar.,,,,,
15_9_F_11_B_2013_07_21.pdf,07:15,08:45,0,completion - perforate,ok,Closed and inflow tested HMV/SWAB valve with 54 bar diferential presure.,,,,,
15_9_F_11_B_2013_07_21.pdf,08:45,10:30,0,completion - perforate,ok,Broke out lubricator and L/O perforation BHA # 7.,,,,,
15_9_F_11_B_2013_07_21.pdf,10:30,1:30,0,completion - perforate,ok,Re-build cablehead and tested tols.,,,,,
15_9_F_11_B_2013_07_21.pdf,1:30,13:30,0,completion - perforate,ok,P/U and M/U perforation BHA # 8.,,,,,
15_9_F_11_B_2013_07_21.pdf,13:30,14:30,0,completion - perforate,ok,M/U lubricator and presure tested In-Situ Sub to 30/30 bar for 5/10 min. Eqaulized presure and opened wel. WHP 59 bar.,,,,,
15_9_F_11_B_2013_07_21.pdf,14:30,19:0,4095,completion - perforate,ok,RIH with perforation BHA # 8 from surface to 4095 m,,,,,
15_9_F_11_B_2013_07_21.pdf,19:0,20:15,4043,completion - perforate,ok,Corelated and positioned gun asembly at perforation interval # 8.,,,,,
15_9_F_11_B_2013_07_21.pdf,20:15,20:30,4043,completion - perforate,ok,Perforated interval # 8 from 4043 m to 4031 m.,,,,,
15_9_F_11_B_2013_07_21.pdf,20:30,0:0,0,completion - perforate,ok,POH with perforation BHA # 8 from 4043 m to surface. WHP 59 bar.,,,,,
15_9_F_11_B_2013_07_22.pdf,0:0,01:45,0,completion - perforate,ok,Inflow tested surface controled subsea safety valve for 30 min and hydraulic master valve for 10 min with 56 bar diferential.,,,,,
15_9_F_11_B_2013_07_22.pdf,01:45,04:15,0,completion - perforate,ok,Purged riser and lubricator. B/O lubricator and L/O perforation BHA # 8.,,,,,
15_9_F_11_B_2013_07_22.pdf,04:15,10:30,0,completion - wire line,ok,R/D wireline equipment.,,,,,
15_9_F_11_B_2013_07_22.pdf,10:30,23:0,0,moving - skid,ok,"Prepared for skiding operation: Instaled weather deck hatches on slot F-1. Instaled driling hatches on slot F-1 R/D Enviro Unit hand rails and moved same 3 m port. Performed deck manegement in preparation of equipment for 26"" section. Performed maintenance of driling equipment. Spuded Gyro wireline equipment on cantiliver deck. L/O 26"" mud motor BHA on cantiliver. **** Reporting transfered to F-1 *****",,,,,
15_9_F_11_B_2013_07_23.pdf,14:0,18:0,4768.7,completion - oth er,ok,"Started reporting rig activity on F-1 at 23:0hrs on 21.07.2013 Prepared for final presure test on F-1B Xmas tre before handover to production department. Performed testing on tre as folows: - Filed Xmas tre with MEG using MEG injection pump. Presure tested tre cap to 30/20 bar for 5/10min, god test. - Presure tested Swab valve to 30/20 bar for 5/10 mi, god test - Bulheaded 3 m3 MEG into tubing using MEG injection pump, folowed by 6,6 m3 packer fluid using cement pump and 1,2 m3 MEG with MEG injection pump. Closed DHSV and inflow tested same for 30 min, god test. Suspended further testing on F-1 tre until F-1 26"" section below DHSV",,,,,
15_9_F_11_B_2013_07_24.pdf,17:0,20:0,4768.7,completion - other,ok,"Continued ofline presure test operations on F-1 Xmas tre for handover to production department. - Inflow tested HMV for 10 min, god test. - Inflow tested MV for 10 min, god test. - Instaled 2"" weco blind cap on KWV. - Presured tested Xmas tre KWV cap and KWV to 35/20 bar for 5/10 min, god test. Wel F-1B handed over to production 23.07.2013 at 20:0 hrs.",,,,,
15_9_F_11_B_2015_10_25.pdf,21:45,0:0,0,workover - wire line,ok,Vesel arived rig. Unloaded WL equipment from vesel .,,,,,
15_9_F_11_B_2015_10_26.pdf,0:0,03:0,0,workover - wire line,ok,Continued to lift containers from vesel.,,,,,
15_9_F_11_B_2015_10_26.pdf,03:0,06:0,0,workover - wire line,ok,Spoted equipment on pipedeck acording to spoting plan. Started to hok up units to power. Meanwhile spoted containers on dril flor.,,,,,
15_9_F_11_B_2015_10_26.pdf,06:0,07:30,0,workover - wire line,ok,Prepared cables for hokup of the general surface equipment.,,,,,
15_9_F_11_B_2015_10_26.pdf,07:30,08:0,0,workover - wire line,ok,Held platform general alarm exercise with al crew.,,,,,
15_9_F_11_B_2015_10_26.pdf,08:0,16:0,0,workover - wire line,ok,"Riged up general surface equipment; WL winch and ad on, Altus and Schlumberger loging units, working containers etc. Built scafolding around unit s.",,,,,
15_9_F_11_B_2015_10_26.pdf,16:0,18:0,0,workover - other,ok,Leak tested BOP to 20/345 bar for 5/10 min on stump.,,,,,
15_9_F_11_B_2015_10_26.pdf,18:0,20:0,0,workover - other,ok,Function tested BOP rams from winch panel.,,,,,
15_9_F_11_B_2015_10_26.pdf,20:0,20:30,0,workover - wire line,ok,Finalized WL winch and function tested same.,,,,,
15_9_F_11_B_2015_10_26.pdf,20:30,2:0,0,workover - wire line,ok,"Lifted riser pieces to dril flor prior to start building lower riser section and lubricator. Lifted grease injection head, GIH, and prepared same. Meanwhile Altus and Schlumberger started to prepare BHA for testing.",,,,,
15_9_F_11_B_2015_10_26.pdf,2:0,0:0,0,workover - wire line,ok,Built lubricator horizontaly using tuger and catwalk. Meanwhile built GIH.,,,,,
15_9_F_11_B_2015_10_26.pdf,0:0,,,,,Lost comunication with perforation BHA # 3. Puled asembly to surface and identified failure in cablehead conection. Cablehe ad cut and sent to shore for investigation.,420,,service equ - other,0,0:0
15_9_F_11_B_2015_10_27.pdf,0:0,02:0,0,workover - wire line,ok,Continued to build lubricator and instaled same in elevator conected to top drive. Built lower riser section and top lubricator. Meanwhile production department started to close in wel.,,,,,
15_9_F_11_B_2015_10_27.pdf,02:0,03:30,0,workover - wire line,ok,Spoted BOP in monpol area. Conected GIH to top lubricator and treaded cable.,,,,,
15_9_F_11_B_2015_10_27.pdf,03:30,04:30,0,workover - wire line,ok,Hoked up airhose to line viper. Meanwhile Altus meged cable and built cablehead.,,,,,
15_9_F_11_B_2015_10_27.pdf,04:30,06:0,0,workover - wire line,ok,"Spoled out hoses for BOP, test pump and hoses for HMV & DHSV down to monpol. Meanwhile Altus meged cablehead and function tested tractor.",,,,,
15_9_F_11_B_2015_10_27.pdf,06:0,07:0,0,workover - wire line,ok,Conected hoses to grease injection head.,,,,,
15_9_F_11_B_2015_10_27.pdf,07:0,1:0,0,interuption - wait,ok,Waited on production to complete shuting in and inflow test wel. Meanwhile performed tolbox talk for changing hatch and riging up. Altus and Schlumberger tested tolstring.,,,,,
15_9_F_11_B_2015_10_27.pdf,1:0,1:30,0,workover - wire line,ok,Received wel from production department.,,,,,
15_9_F_11_B_2015_10_27.pdf,1:30,12:30,0,workover - wire line,ok,Changed wel hatch with wireline hatch.,,,,,
15_9_F_11_B_2015_10_27.pdf,12:30,15:0,0,workover - wire line,ok,Disconected top cap and landed lower riser and BOP. Hoked up hoses and function tested same. Meanwhile Altus and Schlumberger completed string test.,,,,,
15_9_F_11_B_2015_10_27.pdf,15:0,19:0,0,workover - wire line,ok,"Riged up kil wing manifold, bledof hose and equalizing lop over to prod. wing.",,,,,
15_9_F_11_B_2015_10_27.pdf,19:0,20:30,0,workover - wire line,ok,"Filed oil on pump for DHSV & HMV and prepared same, had some isue with air into system.",,,,,
15_9_F_11_B_2015_10_27.pdf,20:30,2:0,0,workover - wire line,ok,Lined up via BOP for inflow test / Leak test of swab and kil wing manifold.,,,,,
15_9_F_11_B_2015_10_27.pdf,2:0,2:15,0,workover - other,ok,Performed Pre-job Meting for testing swab and Kil wing manifold.,,,,,
15_9_F_11_B_2015_10_27.pdf,2:15,0:0,0,workover - wire line,ok,Inflow tested / leak tested swab to 20/345 bar for 5/10 min acording to program. Leak tested kil wing manifold and hoses to 20/345 bar for 5/10 min.,,,,,
15_9_F_11_B_2015_10_27.pdf,0:0,,,,,x,0,,wel control equ syst - - riser syst,0,0:0
15_9_F_11_B_2015_10_27.pdf,0:0,,,,,"Short circuit, los of comunication",3919,,service equ - other,0,0:0
15_9_F_11_B_2015_10_27.pdf,0:0,,,,,Crosed wire on drum,390,,service equ - other,0,0:0
15_9_F_11_B_2015_10_27.pdf,0:0,,,,,When puling out of hole with wire line perforating asembly the wire line cable puled out of the cablehead as the tol string was puled into the tolcatcher. - No injuries or damage to equipment. When puling out of hole the limit switch on the wirelin,0,,service equ - other,0,0:0
15_9_F_11_B_2015_10_27.pdf,0:0,,,,,"Prelimenary: RIH to 470 m and initiated CL loging run. Puled back to 450 m, recorded 700lbs surface tension. Lost comunication. Atempted to switch to tractor and recorded high amps. Payed out wire ¿ NO Response. Wireline rel estimated to be fro",450,,service equ - other,0,0:0
15_9_F_11_B_2015_10_28.pdf,0:0,01:15,0,workover - wire line,ok,Hoked up hoses for local control of DHSV and HMV and tested same.,,,,,
15_9_F_11_B_2015_10_28.pdf,01:15,01:30,0,workover - other,ok,Performed pre job meting prior to instal lubricator sections.,,,,,
15_9_F_11_B_2015_10_28.pdf,01:30,02:0,0,workover - wire line,ok,Lifted midle lubricator section and conected same to BOP. Lifted top lubricator.,,,,,
15_9_F_11_B_2015_10_28.pdf,02:0,04:30,0,workover - wire line,ok,M/U BHA #1 Tractor and PLT/RST and instaled same.,,,,,
15_9_F_11_B_2015_10_28.pdf,04:30,06:15,0,workover - wire line,ok,Stabed lubricator and filed rig up with MEG using production permanent lines via XMT cros. Leak tested R/U to 20/345 bar for 5/10 min. Meanwhile performed comunication check with tols.,,,,,
15_9_F_11_B_2015_10_28.pdf,06:15,07:45,0,workover - wire line,ok,Opened HMV. Presurized DHSV control line. Production pumped MEG via XMT cros to equalize acros DHSV and opened same.,,,,,
15_9_F_11_B_2015_10_28.pdf,07:45,08:45,0,workover - wire line,ok,Equalized presure acros swab and opened same.,,,,,
15_9_F_11_B_2015_10_28.pdf,08:45,09:30,540,workover - wire line,ok,"RIH w/ BHA #1 (Tractor & PLT/RST) by gravity from surface to 540 m, WHP 94 bar.",,,,,
15_9_F_11_B_2015_10_28.pdf,09:30,10:0,540,workover - wire line,ok,Schlumberger performed comunication check with tolstring.,,,,,
15_9_F_11_B_2015_10_28.pdf,10:0,1:45,2750,workover - wire line,ok,"Continued to RIH by gravity from 540 m to 2750 m. Stoped for spiner calibration. Depth PU 40 m 150 lbs 80 m 1350 lbs 120 m 200 lbs 160 m 230 lbs 200 m 2950 lbs 240 m 3450 lbs F at 0,3 or slightly below",,,,,
15_9_F_11_B_2015_10_28.pdf,1:45,12:30,2750,workover - wire line,ok,"Performed spiner calibration at 10, 20, 30 & 40 m/min. Meanwhile performed wel control dril.",,,,,
15_9_F_11_B_2015_10_28.pdf,12:30,12:45,280,workover - wire line,ok,Continued to RIH by gravity. Observed tol stoped at 280 m. PU weight 3850 lbs. Had to start tractor.,,,,,
15_9_F_11_B_2015_10_28.pdf,12:45,13:0,280,workover - wire line,ok,Switched over to tractor mode.,,,,,
15_9_F_11_B_2015_10_28.pdf,13:0,14:35,3570,workover - wire line,ok,RIH using tractor from 280 m to 3570 m. Tractor software froze.,,,,,
15_9_F_11_B_2015_10_28.pdf,14:35,15:05,3570,interuption - other,ok,"Restarted tractor software, OK.",,,,,
15_9_F_11_B_2015_10_28.pdf,15:05,17:25,4530,workover - wire line,ok,"Continued to RIH using tractor from 3570 m to 4530 m. Stoped to perform first sigma loging pas. Depth PU 320 m 420 lbs 360 m 4150 lbs 400 m 480 lbs 450 m 610 lbs F at 0,3 or slightly below",,,,,
15_9_F_11_B_2015_10_28.pdf,17:25,19:40,340,workover - wire line,ok,Powered up minitron and started 10 m/min up pas. Loged sigma acros 4530 to 3430 m.,,,,,
15_9_F_11_B_2015_10_28.pdf,19:40,21:30,4270,workover - wire line,ok,Switched over to tractor mode and tractored back down from 340 m to 4270 m.,,,,,
15_9_F_11_B_2015_10_28.pdf,21:30,0:0,420,workover - wire line,ok,"Powered up RST tol to perform first IC up pas at 0,5 m/min. Loged acros interval 4254 to 420 m. WHP 102 bar.",,,,,
15_9_F_11_B_2015_10_29.pdf,0:0,06:0,3818,workover - wire line,ok,"Continued to log RST IC pas at 0,5 m/min acros interval from 420 to 418 m, 4045 to 3895 m and 3827 up to 3818 m. Meanwhile performed wel control dril.",,,,,
15_9_F_11_B_2015_10_29.pdf,06:0,13:10,3470,workover - wire line,ok,"Continued to log IC pas at 0,5 m/min from 3818 to 360 m and 352 to 3470 m. Completed loging first IC pas.",,,,,
15_9_F_11_B_2015_10_29.pdf,13:10,15:05,4270,workover - wire line,ok,Switched over to tractor and tractored down from 3470 m to 4270 m.,,,,,
15_9_F_11_B_2015_10_29.pdf,15:05,0:0,3780,workover - wire line,ok,"Switched over to loging mode and started second IC pas. Loged IC pas at 0,5 m/min from 4254 to 418 m, 4045 to 3895 m and 3827 to 3780 m. WH P 109.",,,,,
15_9_F_11_B_2015_10_30.pdf,0:0,06:0,3470,workover - wire line,ok,"Continued to log RST IC pas at 0,5 m/min from 3780 to 360 and 352 to 3470 m. Completed loging second IC pas.",,,,,
15_9_F_11_B_2015_10_30.pdf,06:0,08:25,4525,workover - wire line,ok,Switched over to tractor and tractored back down to 4525 m to perform PLT shut in pas.,,,,,
15_9_F_11_B_2015_10_30.pdf,08:25,08:50,394,workover - wire line,ok,Switched over to loging mode and performed shut in PLT pas at 20 m/min acros interval 4520 to 400 m. Parked tolstring at 394 m.,,,,,
15_9_F_11_B_2015_10_30.pdf,08:50,14:15,394,workover - wire line,ok,Petec evaluated data. RST data was god. Chalenging to evaluate PLT shut in pases. Had to re-arange wels prior to startup F-1 B for production. Productio n ready to open wel.,,,,,
15_9_F_11_B_2015_10_30.pdf,14:15,15:10,394,workover - wire line,ok,Equalized presure PWV using equalizing lop. Wel routed towards HP separator. Opened choke 6%. WHP 108 bar and DHPG 302 bar.,,,,,
15_9_F_11_B_2015_10_30.pdf,15:10,19:0,0,workover - wire line,ok,Opened choke stepwise up to 12%. WHP 59 bar and DHPG 258 bar.,,,,,
15_9_F_11_B_2015_10_30.pdf,19:0,2:0,0,workover - wire line,ok,Opened choke stepwise up to 20%. WHP 46 bar and DHPG 239 bar. Meanwhile observed presure in DHSV CL was at 520 bar.,,,,,
15_9_F_11_B_2015_10_30.pdf,2:0,2:30,0,workover - wire line,ok,Opened choke stepwise up to 24%. WHP 43 bar and DHPG 235 bar. Meanwhile Isolated DHSV CL on welhead and bled of presure at pump to avoid bleding of to 0 bar. Repeated sequence until CL presure was 420 bar.,,,,,
15_9_F_11_B_2015_10_30.pdf,2:30,0:0,0,workover - wire line,ok,Opened choke stepwise up to 34%. WHP 38 bar and DHPG 27 bar.,,,,,
15_9_F_11_B_2015_10_31.pdf,0:0,02:30,394,workover - wire line,ok,Opened choke stepwise to 70 %. WHP 32 bar and DHPG 22 bar.,,,,,
15_9_F_11_B_2015_10_31.pdf,02:30,05:0,394,workover - wire line,ok,Opened choke stepwise to 10 %. WHP 32 bar and DHPG 22 bar.,,,,,
15_9_F_11_B_2015_10_31.pdf,05:0,06:35,4530,workover - wire line,ok,Switched over to tractor mode and RIH to perform 1. PLT flowing pas. Observed higher pulforce on tractor headtension 60 lbs compared to 30 lbs during shut in pases. Stoped at 4530 m.,,,,,
15_9_F_11_B_2015_10_31.pdf,06:35,07:15,397,workover - wire line,ok,Switched over to loging mode and picked back up. Tension peaked at 900 lbs (SLB counter) but decreased to aprox. 690 lbs. Loged PLT flowing pas at 10 m/ min acros interval 4520 m to 400 m.,,,,,
15_9_F_11_B_2015_10_31.pdf,07:15,08:40,4530,workover - wire line,ok,Switched over to tractor mode and RIH to perform 2. PLT flowing pas.,,,,,
15_9_F_11_B_2015_10_31.pdf,08:40,09:15,390,workover - wire line,ok,Switched over to loging mode and picked back up. Loged PLT flowing pas at 20 m/min acros interval 4520 m to 400 m.,,,,,
15_9_F_11_B_2015_10_31.pdf,09:15,10:25,4530,workover - wire line,ok,Switched over to tractor mode and RIH to perform 3. PLT flowing pas.,,,,,
15_9_F_11_B_2015_10_31.pdf,10:25,10:45,3986,workover - wire line,ok,Switched over to loging mode and picked back up. Loged PLT flowing pas at 30 m/min acros interval 4520 m to 400 m.,,,,,
15_9_F_11_B_2015_10_31.pdf,10:45,15:30,3986,workover - wire line,ok,PETEC evaluated data from PLT flowing pases. Decision made to re-run one pas. Observed trouble to start tractor.,,,,,
15_9_F_11_B_2015_10_31.pdf,15:30,16:45,3986,interuption - othe r,ok,Problem with tractor power suply. Had to change power suply on surface. OK.,,,,,
15_9_F_11_B_2015_10_31.pdf,16:45,17:0,3986,workover - wire line,ok,Decision made to not run the aditional pas. PLT data was god enough for further decision. Shut in wel and POH. WHP 35 bar.,,,,,
15_9_F_11_B_2015_10_31.pdf,17:0,20:0,0,workover - wire line,ok,POH from 3986 m to surface. WHP 90 bar.,,,,,
15_9_F_11_B_2015_10_31.pdf,20:0,21:40,0,workover - wire line,ok,"Closed SV and bled of lubricator. Inflow tested SV. Closed HMV and inflow tested same, monitored presure in XMT cros. Meanwhile purged lubricator with N2 via bled manifold.",,,,,
15_9_F_11_B_2015_10_31.pdf,21:40,21:50,0,workover - wire line,ok,Performed tolbox talk prior to L/D BHA#1.,,,,,
15_9_F_11_B_2015_10_31.pdf,21:50,23:30,0,workover - wire line,ok,Broke lubricator. L/D BHA #1 on deck.,,,,,
15_9_F_11_B_2015_10_31.pdf,23:30,0:0,0,workover - perfor ate,ok,Altus and Schlumberger strated to prepare tolstring for perforation run #1.,,,,,
15_9_F_11_B_2015_11_01.pdf,0:0,02:0,0,workover - perfor ate,ok,Altus performed comunication check with tols. Not able to comunicate with Altus VPM through tractor.,,,,,
15_9_F_11_B_2015_11_01.pdf,02:0,03:30,0,interuption - othe r,ok,"Restarted al surface systems and changed to diferent VPM sub. Comunication with VPM sub OK, but not able to switch same. Reviewed isue from last campaig n, not similar isue.",,,,,
15_9_F_11_B_2015_11_01.pdf,03:30,04:30,0,interuption - othe r,ok,Contacted onshore duty and continued to troubleshot.,,,,,
15_9_F_11_B_2015_11_01.pdf,04:30,05:20,0,interuption - othe r,ok,Removed the aditional rig-grounding on the tol and switched VPM directly from the panel. VPM was switching OK. Isue most likely related to curent grounding.,,,,,
15_9_F_11_B_2015_11_01.pdf,05:20,06:0,0,workover - perfor ate,ok,Lifted tractor and asembled with Schlumberger tolstring to perform Schlumberger tol check.,,,,,
15_9_F_11_B_2015_11_01.pdf,06:0,07:0,0,workover - perfor ate,ok,Lifted tols to rig flor due to wind picking up. Continued to check tols.,,,,,
15_9_F_11_B_2015_11_01.pdf,07:0,07:15,0,workover - perfor ate,ok,Powered down tols prior to handling explosives.,,,,,
15_9_F_11_B_2015_11_01.pdf,07:15,07:30,0,workover - perfor ate,ok,Performed tolbox talk prior to M/U BHA#2 tractor & perforation guns.,,,,,
15_9_F_11_B_2015_11_01.pdf,07:30,10:30,0,workover - perfor ate,ok,"M/U BHA #2 Tractor and perforation gun. Aded 40 litres of Starlube into lubricator. Chalenging to handle heavy 4,5"" perforation gun. Leak tested QTS to 20/345 ba r.",,,,,
15_9_F_11_B_2015_11_01.pdf,10:30,1:45,0,workover - perfor ate,ok,"Filed lubricator with MEG using production permanent line into XMT cros. Equalized and opened HMV. Equalized and opened SV. WHP 18 bar. Meanwhile performed wel control dril, leak in conection above BOP.",,,,,
15_9_F_11_B_2015_11_01.pdf,1:45,12:20,210,workover - perfor ate,ok,"RIH with BHA#2 Tractor and 4,5"" Perforation guns from surface to 70 m below seabed.",,,,,
15_9_F_11_B_2015_11_01.pdf,12:20,12:30,210,workover - perfor ate,ok,Performed comunications check with tractor and tols.,,,,,
15_9_F_11_B_2015_11_01.pdf,12:30,14:15,280,workover - perfor ate,ok,Continued to RIH from 210 m to 280 m. Observed tol stoped. Had to start tractor. Depth PU (Altus winch) 40 m 2070 lbs 80 m 2630 lbs 120 m 310 lbs 160 m 380 lbs 200 m 4150 lbs 240 m 5050 lbs 280 m 600 lbs,,,,,
15_9_F_11_B_2015_11_01.pdf,14:15,18:30,4030,workover - perfor ate,ok,Switched over to tractor. Tractored down from 280 m to 4030 m. Observed tractor sped decreased to aprox. 2-3 m/min. Depth PU (Altus winch) 320 m 700 lbs 360 m 670 lbs 400 m 800 lbs,,,,,
15_9_F_11_B_2015_11_01.pdf,18:30,18:50,3930,workover - perfor ate,ok,"Performed gun check, OK. Performed first corelation pas at 10 m/min from 4030 to 3930 m. Observed high puling weighs at betwen 800-900 lbs (Schlumberg er counter). Adjusted depth by +4 m.",,,,,
15_9_F_11_B_2015_11_01.pdf,18:50,20:10,4034,workover - perfor ate,ok,Switched over to tractor and tractored back down. Tractor sped aprox. 2-3 m/min.,,,,,
15_9_F_11_B_2015_11_01.pdf,20:10,20:40,3930,workover - perfor ate,ok,Switched over to loging. Performed second corelation pas at 10 m/min. Max tension 980 lbs (Schlumberger counter).,,,,,
